#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-16T17:48:21 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-16T17:48:21	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/276/59/table7&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22760059
#Name: J/ApJS/276/59
#Title: The DiskMass Survey (DMS). XI. Full Ha sample (Swaters+, 2025)
#INFO	ivoid=ivo://cds.vizier/j/apjs/276/59	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/276/59	    IVOID of underlying data collection
#INFO	creator=Swaters R.A.	    First author or institution
#INFO	cites=bibcode:2025ApJS..276...59S	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2025	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/276/59	    Dataset landing page
#INFO	publication_date=2026-02-09	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_276_59_table7:
#Name: J/ApJS/276/59/table7
#Title: H{alpha} data table for individual fiber measurements
#Column	UGC	(I5)	[16/12808] UGC galaxy identifier	[ucd=meta.id;meta.main]
#Column	R	(A3)	Run code (1)	[ucd=meta.id;obs]
#Column	N	(I1)	[1/5] Night during the observing run	[ucd=meta.note]
#Column	P	(I1)	[1/4] SparsePak pointing	[ucd=obs.field]
#Column	A	(I2)	[1/82] SparsePak fiber aperture	[ucd=instr.fov]
#Column	C	(I1)	[1/9] Fitting code (2)	[ucd=meta.code]
#Column	oRA	(F5.1)	[-70.5/38.7] East-West offset of fiber aperture (3)	[ucd=pos.eq.ra;arith.diff]
#Column	oDE	(F5.1)	[-47/62.5] North-South offset of fiber aperture (3)	[ucd=pos.eq.dec;arith.diff]
#Column	EWg	(F6.1)	[-0.2/1167]? H{alpha} emission equivalent width from sum of Gaussian line parameters	[ucd=spect.line.eqWidth]
#Column	EWsum	(F7.1)	[-0.2/29060]? H{alpha} emission equivalent width from zeroth moment of line emission	[ucd=spect.line.eqWidth]
#Column	logmuN	(F6.2)	[-16.6/-13] Log H{alpha} narrow component surface-brightness (flux within the 4.7" diameter fiber aperture); in erg/s/cm^2^/arcsec^2^	[ucd=phot.mag.sb]
#Column	e_logmuN	(F5.2)	[0/73] Uncertainty in logmuN	[ucd=stat.error;phot.mag.sb]
#Column	VelN	(F6.1)	[-382/348] Narrow component velocity relative to kinematic model galaxy barycenter	[ucd=phys.veloc;arith.diff]
#Column	e_VelN	(F6.1)	[0/5579] Uncertainty in VelN	[ucd=stat.error;phys.veloc;arith.diff]
#Column	sigmaN	(F5.1)	[2.9/142] Narrow component velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	e_sigmaN	(F5.1)	[0/999] Uncertainty in sigmaN	[ucd=stat.error;phys.veloc.dispersion]
#Column	logmuB	(F6.2)	[-99/-13]? Log H{alpha} broad component surface-brightness; in erg/s/cm^2^/arcsec^2^	[ucd=phot.mag.sb]
#Column	e_logmuB	(F5.2)	[0/13.4]? Uncertainty in logmuB	[ucd=stat.error;phot.mag.sb]
#Column	VelB	(F6.1)	[-487/340]? Broad component velocity relative to the kinematic model galaxy barycenter	[ucd=phys.veloc;arith.diff]
#Column	e_VelB	(F6.1)	[0/1174]? Uncertainty in VelB	[ucd=stat.error;phys.veloc;arith.diff]
#Column	sigmaB	(F5.1)	[0/888]? Broad component velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	e_sigmaB	(F5.1)	[0/999]? Uncertainty in sigmaB	[ucd=stat.error;phys.veloc.dispersion]
UGC	R	N	P	A	C	oRA	oDE	EWg	EWsum	logmuN	e_logmuN	VelN	e_VelN	sigmaN	e_sigmaN	logmuB	e_logmuB	VelB	e_VelB	sigmaB	e_sigmaB
 9837	P3 	1	2	74	1	-33.0	-14.1	  32.0	   31.3	-15.26	 0.02	  29.2	   1.1	 22.0	  0.9	      	     	      	      	     	
 9837	P3 	1	2	75	1	-28.0	 11.2	  66.8	   69.1	-15.16	 0.02	  71.3	   0.8	 21.5	  0.7	      	     	      	      	     	
 9837	P3 	1	2	76	1	-33.0	  2.8	  30.8	   25.4	-15.49	 0.04	  59.8	   1.6	 21.9	  1.3	      	     	      	      	     	
 9837	P3 	1	2	77	1	-28.0	-22.6	  40.5	   43.9	-15.40	 0.04	   8.7	   2.0	 24.9	  1.7	      	     	      	      	     	
 9837	P3 	1	2	79	1	  1.5	-22.6	  25.9	   25.0	-15.42	 0.03	 -40.2	   1.7	 24.3	  1.4	      	     	      	      	     	
 9837	P3 	1	2	82	1	-18.2	 -5.7	  15.5	   14.0	-15.47	 0.05	  29.3	   2.3	 23.4	  1.9	      	     	      	      	     	
 9837	R5 	3	3	 1	1	  6.8	 -2.1	      	       	-15.21	 0.06	 -45.4	   3.9	 30.8	  3.2	      	     	      	      	     	
 9837	R5 	3	3	 3	1	 31.4	 23.3	      	       	-15.13	 0.04	  -9.7	   2.1	 26.1	  1.7	      	     	      	      	     	
 9837	R5 	3	3	 4	1	 21.6	  6.4	      	       	-14.44	 0.01	 -23.5	   0.2	 19.2	  0.2	      	     	      	      	     	
 9837	R5 	3	3	 9	7	 31.4	  6.4	      	       	-15.62	 0.10	 -44.0	   5.9	 28.3	  4.8	      	     	      	      	     	
 9837	R5 	3	3	10	1	 31.4	-27.4	      	       	-15.51	 0.07	 -80.0	   3.0	 20.3	  2.4	      	     	      	      	     	
 9837	R5 	3	3	11	7	 21.6	-27.4	      	       	-15.92	 0.13	 -75.7	   4.0	 14.4	  3.3	      	     	      	      	     	
 9837	R5 	3	3	12	7	 26.5	-35.8	      	       	-15.72	 0.10	 -80.5	   4.4	 21.1	  3.6	      	     	      	      	     	
 9837	R5 	3	3	14	1	 26.5	-18.9	      	       	-15.58	 0.07	 -73.1	   2.7	 19.0	  2.2	      	     	      	      	     	
 9837	R5 	3	3	15	1	 21.6	-10.5	      	       	-15.64	 0.07	 -63.6	   3.0	 20.0	  2.5	      	     	      	      	     	
 9837	R5 	3	3	18	1	  1.9	 23.3	      	       	-14.96	 0.02	  43.0	   0.8	 23.0	  0.7	      	     	      	      	     	
 9837	R5 	3	3	20	1	 11.7	 23.3	      	       	-15.77	 0.09	  15.9	   3.0	 16.2	  2.5	      	     	      	      	     	
 9837	R5 	3	3	21	1	  6.8	 14.8	      	       	-14.79	 0.01	  28.5	   0.5	 22.5	  0.4	      	     	      	      	     	
 9837	R5 	3	3	23	1	 11.7	  6.4	      	       	-15.27	 0.03	 -15.6	   1.5	 22.4	  1.2	      	     	      	      	     	
 9837	R5 	3	3	24	1	 11.7	-10.5	      	       	-14.99	 0.01	 -58.9	   0.5	 19.7	  0.4	      	     	      	      	     	
 9837	R5 	3	3	25	1	  1.9	-10.5	      	       	-15.16	 0.02	 -35.3	   1.0	 19.2	  0.8	      	     	      	      	     	
 9837	R5 	3	3	26	1	  1.9	  0.8	      	       	-14.83	 0.02	  -4.9	   1.2	 38.1	  1.0	      	     	      	      	     	
 9837	R5 	3	3	28	1	 16.6	 -2.1	      	       	-15.46	 0.06	 -52.6	   3.7	 30.1	  3.0	      	     	      	      	     	
 9837	R5 	3	3	31	1	 -3.1	 -7.7	      	       	-15.32	 0.03	 -16.4	   1.3	 21.3	  1.1	      	     	      	      	     	
 9837	R5 	3	3	33	1	  6.8	-18.9	      	       	-16.04	 0.11	 -65.3	   2.6	 11.1	  2.1	      	     	      	      	     	
 9837	R5 	3	3	34	1	 11.7	-27.4	      	       	-15.43	 0.04	 -58.9	   2.4	 25.4	  2.0	      	     	      	      	     	
 9837	R5 	3	3	35	7	 16.6	-35.8	      	       	-15.68	 0.09	 -72.8	   6.6	 32.4	  5.3	      	     	      	      	     	
 9837	R5 	3	3	40	1	 -8.0	 23.3	      	       	-15.07	 0.02	  54.7	   0.7	 17.4	  0.6	      	     	      	      	     	
 9837	R5 	3	3	41	1	  1.9	  6.4	      	       	-15.54	 0.05	  25.0	   3.5	 30.0	  2.8	      	     	      	      	     	
 9837	R5 	3	3	42	1	 -3.1	 14.8	      	       	-14.77	 0.01	  49.2	   0.4	 22.3	  0.3	      	     	      	      	     	
 9837	R5 	3	3	43	1	 -8.0	  0.8	      	       	-15.23	 0.03	  28.9	   1.2	 23.0	  1.0	      	     	      	      	     	
 9837	R5 	3	3	44	1	 -3.1	  9.2	      	       	-15.49	 0.04	  40.1	   1.3	 16.5	  1.0	      	     	      	      	     	
 9837	R5 	3	3	45	1	-12.9	 -2.1	      	       	-14.56	 0.01	  32.3	   0.2	 21.7	  0.2	      	     	      	      	     	
 9837	R5 	3	3	46	1	  1.9	 -4.9	      	       	-15.27	 0.03	 -33.2	   1.2	 19.3	  1.0	      	     	      	      	     	
 9837	R5 	3	3	47	2	 -3.1	  3.6	      	       	-15.74	 0.07	  39.4	   1.6	 11.4	  1.3	-15.50	 0.07	  41.1	   5.0	 35.1	  4.0
 9837	R5 	3	3	48	1	 -3.1	-13.3	      	       	-15.13	 0.02	 -22.8	   0.7	 19.5	  0.6	      	     	      	      	     	
 9837	R5 	3	3	51	1	 -8.0	-10.5	      	       	-14.87	 0.01	  -6.0	   0.5	 20.9	  0.4	      	     	      	      	     	
 9837	R5 	3	3	52	1	 -3.1	 -2.1	      	       	-14.81	 0.01	   7.2	   0.5	 20.9	  0.4	      	     	      	      	     	
 9837	R5 	3	3	56	1	-12.9	 14.8	      	       	-15.07	 0.02	  71.1	   0.9	 22.1	  0.7	      	     	      	      	     	
 9837	R5 	3	3	60	1	-22.8	 14.8	      	       	-14.93	 0.01	  75.0	   0.5	 20.8	  0.4	      	     	      	      	     	
 9837	R5 	3	3	61	1	-27.7	-10.5	      	       	-15.53	 0.04	  29.0	   1.8	 20.5	  1.5	      	     	      	      	     	
 9837	R5 	3	3	62	1	 -8.0	  6.4	      	       	-15.53	 0.05	  48.5	   2.0	 20.6	  1.6	      	     	      	      	     	
 9837	R5 	3	3	63	1	-17.8	  6.4	      	       	-15.08	 0.02	  53.0	   0.8	 22.4	  0.7	      	     	      	      	     	
 9837	R5 	3	3	65	1	-27.7	  6.4	      	       	-14.80	 0.01	  61.2	   0.6	 23.8	  0.5	      	     	      	      	     	
 9837	R5 	3	3	66	1	 -8.0	 -4.9	      	       	-15.47	 0.04	   3.6	   1.9	 20.8	  1.5	      	     	      	      	     	
 9837	R5 	3	3	67	3	-17.8	-27.4	      	       	-14.55	 0.01	  -7.6	   0.3	 18.7	  0.2	-14.78	 0.01	 -12.4	   0.8	 27.8	  0.6
 9837	R5 	3	3	72	7	-32.6	-35.8	      	       	-15.89	 0.11	  -6.2	   3.4	 14.5	  2.8	      	     	      	      	     	
 9837	R5 	3	3	73	1	-32.6	 -2.1	      	       	-15.60	 0.06	  52.5	   2.4	 17.9	  2.0	      	     	      	      	     	
 9837	R5 	3	3	74	3	-37.5	-10.5	      	       	-14.99	 0.02	  36.9	   0.7	 19.2	  0.5	-15.18	 0.04	  41.4	   3.5	 43.7	  2.8
 9837	R5 	3	3	75	1	-32.6	 14.8	      	       	-15.70	 0.07	  81.6	   2.9	 18.4	  2.3	      	     	      	      	     	
 9837	R5 	3	3	76	1	-37.5	  6.4	      	       	-15.52	 0.07	  61.9	   4.7	 30.3	  3.8	      	     	      	      	     	
 9837	R5 	3	3	77	1	-32.6	-18.9	      	       	-15.79	 0.09	  19.4	   2.9	 14.9	  2.4	      	     	      	      	     	
 9837	R5 	3	3	79	1	 -3.1	-18.9	      	       	-15.18	 0.03	 -37.5	   1.2	 20.1	  1.0	      	     	      	      	     	
 9837	R5 	3	3	82	1	-22.8	 -2.1	      	       	-15.19	 0.03	  33.8	   1.3	 18.5	  1.0	      	     	      	      	     	
 9837	P3 	1	3	 1	1	  6.8	 -4.0	   4.2	    4.2	-15.57	 0.06	 -48.9	   2.3	 16.9	  1.8	      	     	      	      	     	
 9837	P3 	1	3	 3	3	 31.4	 21.4	  50.0	   47.7	-15.01	 0.02	 -13.3	   0.8	 20.8	  0.7	-15.60	 0.11	 -55.6	  13.3	 55.1	 10.8
 9837	P3 	1	3	 4	1	 21.6	  4.5	  78.5	   79.9	-14.71	 0.01	 -26.5	   0.4	 21.2	  0.3	      	     	      	      	     	
 9837	P3 	1	3	 5	1	 26.5	 12.9	  16.9	   15.1	-15.63	 0.05	 -25.6	   2.7	 23.2	  2.2	      	     	      	      	     	
 9837	P3 	1	3	 7	1	 21.6	 21.4	  27.2	   25.9	-15.81	 0.07	  -1.4	   2.2	 15.8	  1.8	      	     	      	      	     	
 9837	P3 	1	3	 8	7	 26.5	 -4.0	  -0.2	   12.8	-15.97	 0.09	 -56.7	   1.9	 10.0	  1.5	      	     	      	      	     	
 9837	P3 	1	3	 9	1	 31.4	  4.5	  27.1	   24.1	-15.52	 0.05	 -47.4	   2.3	 23.9	  1.9	      	     	      	      	     	
 9837	P3 	1	3	10	3	 31.4	-29.3	  29.8	   30.3	-15.59	 0.04	 -74.4	   1.5	 16.2	  1.2	-15.81	 0.11	-108.9	   9.6	 40.1	  7.8
 9837	P3 	1	3	12	1	 26.5	-37.7	  58.0	   54.8	-15.47	 0.04	 -84.1	   2.1	 22.9	  1.7	      	     	      	      	     	
 9837	P3 	1	3	14	1	 26.5	-20.9	  33.1	   33.9	-15.28	 0.02	 -73.9	   0.9	 21.3	  0.8	      	     	      	      	     	
 9837	P3 	1	3	15	1	 21.6	-12.4	  10.3	   10.9	-15.72	 0.06	 -69.0	   3.4	 25.5	  2.7	      	     	      	      	     	
 9837	P3 	1	3	18	2	  1.9	 21.4	  87.0	   83.6	-15.05	 0.01	  41.8	   0.5	 17.7	  0.4	-15.09	 0.02	  42.1	   1.2	 29.9	  1.0
 9837	P3 	1	3	19	7	  6.8	 29.8	  -0.2	   11.8	-15.86	 0.10	  38.6	   7.2	 34.4	  5.9	      	     	      	      	     	
 9837	P3 	1	3	20	1	 11.7	 21.4	  13.1	   13.8	-15.78	 0.06	  11.2	   3.1	 23.1	  2.5	      	     	      	      	     	
 9837	P3 	1	3	21	1	  6.8	 12.9	  75.3	   74.1	-14.69	 0.01	  19.5	   0.3	 23.4	  0.2	      	     	      	      	     	
 9837	P3 	1	3	23	1	 11.7	  4.5	  17.6	   16.4	-15.19	 0.02	 -26.5	   1.2	 26.6	  1.0	      	     	      	      	     	
 9837	P3 	1	3	24	1	 11.7	-12.4	  25.7	   23.9	-15.04	 0.01	 -61.0	   0.7	 22.8	  0.6	      	     	      	      	     	
 9837	P3 	1	3	25	1	  1.9	-12.4	  15.9	   16.3	-15.22	 0.02	 -39.7	   0.8	 20.3	  0.7	      	     	      	      	     	
 9837	P3 	1	3	26	1	  1.9	 -1.2	   6.8	    6.7	-14.97	 0.02	 -17.1	   1.3	 35.4	  1.0	      	     	      	      	     	
 9837	P3 	1	3	27	1	 16.6	 12.9	  12.9	   11.6	-15.56	 0.05	  -4.5	   1.8	 18.4	  1.5	      	     	      	      	     	
 9837	P3 	1	3	28	1	 16.6	 -4.0	   9.7	    9.1	-15.64	 0.05	 -52.6	   2.1	 20.2	  1.7	      	     	      	      	     	
 9837	P3 	1	3	30	1	 16.6	-20.9	 130.4	  135.2	-14.74	 0.01	 -65.9	   0.3	 21.2	  0.2	      	     	      	      	     	
 9837	P3 	1	3	31	1	 -3.1	 -9.6	  12.4	   12.4	-15.30	 0.02	 -18.6	   0.8	 19.3	  0.6	      	     	      	      	     	
 9837	P3 	1	3	33	1	  6.8	-20.9	  20.6	   20.2	-15.63	 0.04	 -55.5	   1.8	 21.9	  1.5	      	     	      	      	     	
 9837	P3 	1	3	34	1	 11.7	-29.3	  55.3	   51.7	-15.45	 0.02	 -61.2	   1.1	 21.7	  0.9	      	     	      	      	     	
 9837	P3 	1	3	35	1	 16.6	-37.7	  -0.2	  304.9	-15.82	 0.06	 -71.2	   3.2	 23.6	  2.6	      	     	      	      	     	
 9837	P3 	1	3	40	1	 -8.0	 21.4	  22.6	   22.9	-15.34	 0.02	  55.4	   0.8	 17.7	  0.6	      	     	      	      	     	
 9837	P3 	1	3	41	4	  1.9	  4.5	  -0.2	    5.7	-15.61	 0.04	  32.3	   1.7	 19.8	  1.4	-15.42	 0.03	 -15.1	   1.3	 22.4	  1.1
 9837	P3 	1	3	42	1	 -3.1	 12.9	  68.2	   70.2	-14.69	 0.01	  50.9	   0.3	 23.7	  0.2	      	     	      	      	     	
 9837	P3 	1	3	43	1	 -8.0	 -1.2	  30.8	   31.8	-14.93	 0.01	  21.4	   0.5	 22.6	  0.4	      	     	      	      	     	
 9837	P3 	1	3	44	1	 -3.1	  7.3	   8.4	    7.8	-15.44	 0.03	  39.0	   1.3	 21.3	  1.0	      	     	      	      	     	
 9837	P3 	1	3	45	1	-12.9	 -4.0	  57.9	   62.0	-14.82	 0.01	  28.8	   0.3	 22.6	  0.3	      	     	      	      	     	
 9837	P3 	1	3	46	1	  1.9	 -6.8	  10.4	   10.2	-15.24	 0.02	 -31.2	   0.7	 21.4	  0.6	      	     	      	      	     	
 9837	P3 	1	3	47	1	 -3.1	  1.7	   8.9	    8.9	-15.12	 0.01	  25.0	   0.8	 24.9	  0.6	      	     	      	      	     	
 9837	P3 	1	3	48	1	 -3.1	-15.2	  33.5	   33.0	-15.13	 0.01	 -27.3	   0.7	 21.6	  0.5	      	     	      	      	     	
 9837	P3 	1	3	49	1	 -8.0	-29.3	  -0.2	  494.9	-15.71	 0.06	 -28.9	   2.9	 22.5	  2.4	      	     	      	      	     	
 9837	P3 	1	3	50	1	-12.9	-37.7	  42.3	   37.1	-15.74	 0.05	 -24.4	   2.9	 25.9	  2.4	      	     	      	      	     	
 9837	P3 	1	3	51	1	 -8.0	-12.4	  64.4	   66.5	-14.96	 0.01	 -12.2	   0.5	 21.4	  0.4	      	     	      	      	     	
 9837	P3 	1	3	52	1	 -3.1	 -4.0	  15.7	   15.1	-14.97	 0.01	   1.3	   0.6	 23.7	  0.5	      	     	      	      	     	
 9837	P3 	1	3	53	7	 -3.1	-37.7	  -0.2	   67.7	-15.96	 0.10	 -45.0	   4.7	 21.9	  3.8	      	     	      	      	     	
 9837	P3 	1	3	55	1	-27.7	 21.4	  -0.2	   -0.2	-15.99	 0.08	  72.4	   3.1	 18.7	  2.5	      	     	      	      	     	
 9837	P3 	1	3	56	1	-12.9	 12.9	  35.0	   34.4	-15.05	 0.01	  64.0	   0.5	 21.1	  0.4	      	     	      	      	     	
 9837	P3 	1	3	58	1	-17.9	 21.4	  55.1	   53.1	-15.52	 0.04	  73.7	   1.8	 20.8	  1.5	      	     	      	      	     	
 9837	P3 	1	3	60	1	-22.8	 12.9	 108.7	  109.2	-14.93	 0.01	  73.2	   0.4	 20.6	  0.3	      	     	      	      	     	
 9837	P3 	1	3	61	1	-27.7	-12.4	  58.5	   57.3	-15.42	 0.03	  28.2	   1.3	 22.9	  1.0	      	     	      	      	     	
 9837	P3 	1	3	62	1	 -8.0	  4.5	   7.2	    6.7	-15.47	 0.02	  43.3	   0.9	 18.7	  0.8	      	     	      	      	     	
 9837	P3 	1	3	63	2	-17.9	  4.5	  41.5	   40.6	-15.29	 0.02	  50.1	   0.7	 16.6	  0.6	-15.40	 0.04	  47.6	   2.7	 35.5	  2.2
 9837	P3 	1	3	65	1	-27.7	  4.5	 327.7	  336.1	-14.53	 0.00	  60.2	   0.2	 23.1	  0.2	      	     	      	      	     	
 9837	P3 	1	3	66	3	 -8.0	 -6.8	  18.1	   15.6	-15.75	 0.05	  -1.8	   1.5	 14.4	  1.2	-15.45	 0.04	  12.5	   2.7	 34.0	  2.2
 9837	P3 	1	3	67	3	-17.9	-29.3	 203.9	  202.4	-14.67	 0.01	 -11.2	   0.2	 19.4	  0.2	-15.19	 0.03	 -20.4	   2.2	 40.0	  1.7
 9837	P3 	1	3	68	1	-22.8	-20.9	  -0.2	   -0.2	-15.65	 0.05	   2.4	   2.3	 22.3	  1.9	      	     	      	      	     	
 9837	P3 	1	3	71	1	-12.9	-20.9	  30.1	   28.9	-15.75	 0.05	 -13.2	   1.9	 16.8	  1.5	      	     	      	      	     	
 9837	P3 	1	3	72	1	-32.6	-37.7	  12.9	    9.8	-15.83	 0.10	 -17.7	   4.3	 21.1	  3.5	      	     	      	      	     	
 9837	P3 	1	3	73	1	-32.6	 -4.0	  29.9	   34.4	-15.66	 0.05	  47.1	   2.0	 17.8	  1.6	      	     	      	      	     	
 9837	P3 	1	3	74	1	-37.6	-12.4	  99.8	  100.3	-14.85	 0.01	  36.7	   0.6	 23.1	  0.5	      	     	      	      	     	
 9837	P3 	1	3	75	1	-32.6	 12.9	  -0.2	 1343.0	-15.66	 0.06	  79.8	   2.5	 21.0	  2.1	      	     	      	      	     	
 9837	P3 	1	3	76	1	-37.6	  4.5	  43.3	   56.3	-15.60	 0.05	  56.4	   1.8	 18.3	  1.4	      	     	      	      	     	
 9837	P3 	1	3	77	7	-32.6	-20.9	  -0.2	   19.0	-15.75	 0.08	  23.7	   6.7	 38.3	  5.5	      	     	      	      	     	
 9837	P3 	1	3	79	1	 -3.1	-20.9	  35.3	   31.0	-15.28	 0.02	 -35.9	   1.1	 21.3	  0.9	      	     	      	      	     	
 9837	P3 	1	3	82	1	-22.8	 -4.0	  30.0	   30.0	-15.24	 0.02	  34.7	   1.0	 20.1	  0.8	      	     	      	      	     	
 9896	P3 	3	1	 1	1	 10.3	  1.3	   5.7	    5.6	-15.17	 0.04	 -29.6	   2.2	 24.1	  1.8	      	     	      	      	     	
 9896	P3 	3	1	 4	1	 25.1	  9.8	  12.2	   11.9	-15.56	 0.07	 -19.7	   2.9	 20.3	  2.3	      	     	      	      	     	
 9896	P3 	3	1	 8	1	 30.0	  1.3	  -0.2	   -0.2	-15.65	 0.07	 -40.1	   3.1	 19.9	  2.5	      	     	      	      	     	
 9896	P3 	3	1	15	3	 25.1	 -7.1	  -0.2	   -0.2	-15.14	 0.02	 -72.7	   1.3	 25.5	  1.0	-15.80	 0.13	  -1.0	  11.8	 41.5	  9.7
 9896	P3 	3	1	18	7	  5.4	 26.7	  -0.2	   -0.2	-15.67	 2.76	  83.2	 388.3	 30.5	194.1	      	     	      	      	     	
 9896	P3 	3	1	21	1	 10.3	 18.2	  -0.2	   -0.2	-15.37	 0.03	  53.9	   1.5	 20.5	  1.2	      	     	      	      	     	
 9896	P3 	3	1	23	1	 15.2	  9.8	  44.1	   41.9	-15.48	 0.05	   5.3	   2.4	 23.1	  1.9	      	     	      	      	     	
 9896	P3 	3	1	24	1	 15.2	 -7.1	  27.4	   26.3	-15.13	 0.02	 -86.6	   0.9	 21.1	  0.7	      	     	      	      	     	
 9896	P3 	3	1	25	1	  5.4	 -7.1	  11.9	   12.1	-15.15	 0.02	 -93.7	   1.0	 21.1	  0.8	      	     	      	      	     	
 9896	P3 	3	1	26	1	  5.4	  4.1	  17.3	   18.0	-14.94	 0.02	  20.5	   1.0	 27.5	  0.8	      	     	      	      	     	
 9896	P3 	3	1	28	1	 20.2	  1.3	  17.9	   14.3	-15.72	 0.08	 -44.2	   2.8	 17.0	  2.2	      	     	      	      	     	
 9896	P3 	3	1	30	7	 20.2	-15.6	  -0.2	   -0.2	-15.82	 0.08	-101.2	   2.5	 14.5	  2.0	      	     	      	      	     	
 9896	P3 	3	1	31	1	  0.5	 -4.3	   5.9	    6.2	-15.18	 0.03	 -63.9	   1.7	 27.8	  1.4	      	     	      	      	     	
 9896	P3 	3	1	32	1	  5.4	-24.0	  -0.2	   -0.2	-15.29	 0.03	-112.5	   1.3	 20.6	  1.0	      	     	      	      	     	
 9896	P3 	3	1	33	1	 10.3	-15.6	  45.2	   46.5	-15.13	 0.02	-115.7	   0.9	 20.8	  0.8	      	     	      	      	     	
 9896	P3 	3	1	34	1	 15.2	-24.0	  -0.2	   -0.2	-15.72	 0.06	-118.2	   2.3	 17.5	  1.9	      	     	      	      	     	
 9896	P3 	3	1	39	3	 -9.4	 35.1	  -0.2	   -0.2	-15.77	 0.07	 122.3	   2.7	 18.4	  2.2	-15.65	 0.09	  83.9	  11.7	 59.4	  9.5
 9896	P3 	3	1	40	1	 -4.5	 26.7	  24.1	   24.6	-15.72	 0.07	 109.6	   2.8	 18.8	  2.3	      	     	      	      	     	
 9896	P3 	3	1	41	1	  5.4	  9.8	  25.5	   23.8	-14.91	 0.02	  60.4	   1.0	 29.6	  0.8	      	     	      	      	     	
 9896	P3 	3	1	42	1	  0.5	 18.2	  -0.2	   -0.2	-15.51	 0.04	  98.4	   1.6	 17.7	  1.3	      	     	      	      	     	
 9896	P3 	3	1	43	1	 -4.5	  4.1	   7.5	    7.0	-15.07	 0.02	  80.5	   1.1	 27.6	  0.9	      	     	      	      	     	
 9896	P3 	3	1	44	1	  0.5	 12.6	  24.3	   25.7	-15.03	 0.02	  91.9	   0.8	 26.3	  0.7	      	     	      	      	     	
 9896	P3 	3	1	45	1	 -9.4	  1.3	  13.4	   13.5	-14.91	 0.02	  68.4	   1.2	 31.4	  1.0	      	     	      	      	     	
 9896	P3 	3	1	46	1	  5.4	 -1.5	   6.9	    6.8	-15.13	 0.03	 -52.7	   2.0	 33.7	  1.6	      	     	      	      	     	
 9896	P3 	3	1	47	1	  0.5	  7.0	   7.5	    7.7	-15.06	 0.02	  79.4	   1.0	 23.5	  0.8	      	     	      	      	     	
 9896	P3 	3	1	48	1	  0.5	 -9.9	  15.5	   14.3	-15.15	 0.02	 -85.6	   0.9	 22.6	  0.7	      	     	      	      	     	
 9896	P3 	3	1	49	1	 -4.5	-24.0	 120.1	  113.3	-15.10	 0.02	 -95.3	   0.9	 20.8	  0.7	      	     	      	      	     	
 9896	P3 	3	1	51	1	 -4.5	 -7.1	   9.6	    9.6	-15.27	 0.03	 -53.1	   1.6	 24.6	  1.3	      	     	      	      	     	
 9896	P3 	3	1	52	4	  0.5	  1.3	  -0.2	    4.2	-15.46	 0.04	  63.6	   1.9	 20.4	  1.6	-15.12	 0.03	   1.4	   2.9	 45.6	  2.4
 9896	P3 	3	1	53	1	  0.5	-32.4	  -0.2	   -0.2	-15.65	 0.06	 -99.6	   2.3	 17.5	  1.9	      	     	      	      	     	
 9896	P3 	3	1	56	1	 -9.4	 18.2	 142.7	  157.6	-15.12	 0.02	 115.6	   0.9	 19.3	  0.7	      	     	      	      	     	
 9896	P3 	3	1	58	1	-14.3	 26.7	  73.2	   67.2	-15.27	 0.03	 120.4	   1.7	 24.7	  1.4	      	     	      	      	     	
 9896	P3 	3	1	60	7	-19.3	 18.2	  -0.2	   -0.2	-15.67	 0.10	 119.9	   5.5	 25.7	  4.5	      	     	      	      	     	
 9896	P3 	3	1	61	1	-24.2	 -7.1	  -0.2	   -0.2	-15.59	 0.06	  21.3	   3.1	 22.7	  2.5	      	     	      	      	     	
 9896	P3 	3	1	62	1	 -4.5	  9.8	  15.9	   15.9	-14.96	 0.01	 109.9	   0.7	 21.5	  0.5	      	     	      	      	     	
 9896	P3 	3	1	63	1	-14.3	  9.8	  11.6	   13.0	-15.59	 0.07	  91.7	   3.0	 20.6	  2.4	      	     	      	      	     	
 9896	P3 	3	1	64	1	-14.3	 -7.1	  53.1	   52.6	-14.85	 0.01	   1.7	   0.8	 27.5	  0.6	      	     	      	      	     	
 9896	P3 	3	1	65	1	-24.2	  9.8	  -0.2	   -0.2	-15.24	 0.03	  81.2	   1.4	 22.8	  1.1	      	     	      	      	     	
