#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-21T04:23:08 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-21T04:23:08	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/219/4/table7&-out=Name,Mod,Nc,Q,C,Fn,f1,mag1,q1,Re,n,f3,mag3,q3,hr3,mu03&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22190004
#Name: J/ApJS/219/4
#Title: S4G pipeline 4: multi-component decompositions (Salo+, 2015)
#INFO	ivoid=ivo://cds.vizier/j/apjs/219/4	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/219/4	    IVOID of underlying data collection
#INFO	creator=Salo H.	    First author or institution
#INFO	cites=bibcode:2015ApJS..219....4S	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2015	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/219/4	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22190004	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-06-28	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_219_4_table7:
#Name: J/ApJS/219/4/table7
#Title: *Parameters of final multicomponent decompositions
#Column	Name	(a10)	Galaxy name	[ucd=meta.id]
#Column	Mod	(a8)	Type of final decomposition model (1)	[ucd=meta.note]
#Column	Nc	(I1)	[1/4] Number of components in the model (1-4)	[ucd=meta.number]
#Column	Q	(I1)	[3/5] Quality flag, 5=most reliable (2)	[ucd=meta.code.qual]
#Column	C	(a7)	Phsical interpretation of the component (1)	[ucd=meta.id;stat.fit]
#Column	Fn	(A8)	The GALFIT function used for the component (sersic, edgedisk, expdisk, ferrer2 or psf)	[ucd=meta.id;stat.fit]
#Column	f1	(F6.3)	[0.006/1]? "sersic" fraction of the total model flux	[ucd=stat.fit.param]
#Column	mag1	(F6.3)	[7/19.4]? "sersic" total 3.6um AB magnitude	[ucd=phot.mag;em.IR.3-4um]
#Column	q1	(F6.3)	[0.1/1]? "sersic" axis ratio (3)	[ucd=phys.size.axisRatio]
#Column	Re	(F6.2)	[0.004/430]? "sersic" effective radius (R_e_)	[ucd=phys.angSize]
#Column	n	(F6.3)	[0.01/20]? "sersic" parameter n	[ucd=stat.fit.param]
#Column	f3	(F6.3)	[0.02/1]? "expdisk" fraction of the total model flux	[ucd=stat.fit.param]
#Column	mag3	(F6.3)	[6.5/18.1]? "expdisk" total 3.6um AB magnitude	[ucd=phot.mag;em.IR.3-4um]
#Column	q3	(F6.3)	[0.1/1]? "expdisk" axis ratio (3)	[ucd=phys.size.axisRatio]
#Column	hr3	(F6.2)	[0.7/332]? "expdisk" exponential scale length (h_r_)	[ucd=stat.fit.param]
#Column	mu03	(F6.3)	[16.4/25.3]? "expdisk" central surface face-on brightness ({mu}_0_)	[ucd=phot.mag.sb]
Name	Mod	Nc	Q	C	Fn	f1	mag1	q1	Re	n	f3	mag3	q3	hr3	mu03
UGC05172  	_dbarf  	2	3	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05179  	_bd     	2	5	B      	sersic  	 0.319	15.554	 0.729	  5.21	 2.096	      	      	      	      	
UGC05179  	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.681	14.705	 0.562	 16.67	22.810
UGC05203  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05203  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05228  	_dbarfn 	3	5	D      	expdisk 	      	      	      	      	      	 0.939	12.610	 0.304	 16.64	20.710
UGC05228  	_dbarfn 	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05228  	_dbarfn 	3	5	N      	psf     	      	      	      	      	      	      	      	      	      	
UGC05238  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.917	14.062	 0.343	 20.56	22.623
UGC05238  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05245  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05245  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05249  	_dbarfn 	3	5	D      	expdisk 	      	      	      	      	      	 0.959	13.748	 0.241	 25.50	22.777
UGC05249  	_dbarfn 	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05249  	_dbarfn 	3	5	N      	psf     	      	      	      	      	      	      	      	      	      	
UGC05272  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	14.371	 0.236	 34.29	24.043
UGC05340  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	15.240	 0.578	 18.16	23.530
UGC05347  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05347  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05349  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.978	13.895	 0.262	 25.24	22.901
UGC05349  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05354  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.950	13.975	 0.569	 15.65	21.944
UGC05354  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05358  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.845	14.656	 0.471	 16.31	22.714
UGC05358  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05373  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	11.651	 0.628	 81.56	23.203
UGC05376  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05376  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05391  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.869	14.595	 0.307	 26.94	23.743
UGC05391  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05393  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.940	14.292	 0.509	 19.74	22.764
UGC05393  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05401  	_dbar   	2	4	D      	expdisk 	      	      	      	      	      	 0.842	15.383	 0.554	 22.93	24.180
UGC05401  	_dbar   	2	4	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05403  	_dbarn  	3	5	D      	expdisk 	      	      	      	      	      	 0.525	13.412	 0.523	  7.00	19.633
UGC05403  	_dbarn  	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05403  	_dbarn  	3	5	N      	psf     	      	      	      	      	      	      	      	      	      	
UGC05421  	_z      	1	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05423  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	14.436	 0.606	 17.91	22.697
UGC05427  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	14.699	 0.587	 14.16	22.450
UGC05446  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.956	15.098	 0.241	 13.56	22.754
UGC05446  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05451  	_dd     	2	5	D      	expdisk 	      	      	      	      	      	 0.797	13.730	 0.388	 22.69	22.504
UGC05451  	_dd     	2	5	D      	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05456  	_dbarf  	2	5	D      	expdisk 	      	      	      	      	      	 0.750	13.882	 0.589	 17.83	22.134
UGC05456  	_dbarf  	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05459  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05459  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05464  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	15.269	 0.655	 14.07	23.006
UGC05478  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.924	14.152	 0.869	 22.92	22.948
UGC05478  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05522  	_dn     	2	5	D      	expdisk 	      	      	      	      	      	 0.996	13.994	 0.510	 12.08	21.400
UGC05522  	_dn     	2	5	N      	psf     	      	      	      	      	      	      	      	      	      	
UGC05524  	_zz     	2	5	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05524  	_zz     	2	5	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05540  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05540  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05574  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	14.897	 0.286	  9.26	21.725
UGC05575  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	15.348	 0.512	 11.14	22.577
UGC05612  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.901	12.668	 0.730	 35.00	22.384
UGC05612  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05633  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.924	13.770	 0.631	 30.60	23.195
UGC05633  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05642  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05642  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05646  	_dd     	2	5	D      	expdisk 	      	      	      	      	      	 0.838	13.668	 0.293	 14.07	21.406
UGC05646  	_dd     	2	5	D      	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05672  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	13.978	 0.266	 13.86	21.682
UGC05676  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.878	14.203	 0.547	 18.18	22.496
UGC05676  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05677  	_z      	1	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05688  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.943	13.463	 0.644	 36.30	23.258
UGC05688  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05689  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05689  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05695  	_dn     	2	5	D      	expdisk 	      	      	      	      	      	 0.983	14.071	 0.395	 11.32	21.335
UGC05695  	_dn     	2	5	N      	psf     	      	      	      	      	      	      	      	      	      	
UGC05707  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.938	14.014	 0.817	 17.45	22.219
UGC05707  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05708  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05708  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05720  	_bd     	2	5	B      	sersic  	 0.590	13.398	 0.523	  3.63	 1.745	      	      	      	      	
UGC05720  	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.410	13.790	 0.736	 10.26	20.841
UGC05739  	_dbarf  	2	3	D      	expdisk 	      	      	      	      	      	 0.661	13.198	 0.442	 10.76	20.351
UGC05739  	_dbarf  	2	3	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05740  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	14.596	 0.608	 16.43	22.669
UGC05764  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	15.715	 0.286	 18.55	24.052
UGC05765  	_dbarf  	2	5	D      	expdisk 	      	      	      	      	      	 0.957	14.496	 0.306	 11.38	21.773
UGC05765  	_dbarf  	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05791  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.870	15.085	 0.368	  8.27	21.668
UGC05791  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05798  	_dbar   	2	4	D      	expdisk 	      	      	      	      	      	 0.566	15.290	 0.392	  9.70	22.218
UGC05798  	_dbar   	2	4	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05814  	_bdbarf 	3	3	B      	sersic  	 0.280	14.272	 0.467	  1.82	 2.000	      	      	      	      	
UGC05814  	_bdbarf 	3	3	D      	expdisk 	      	      	      	      	      	 0.620	13.399	 0.594	 10.39	20.477
UGC05814  	_bdbarf 	3	3	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05829  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	13.663	 0.550	 41.45	23.747
UGC05832  	_dbar   	2	3	D      	expdisk 	      	      	      	      	      	 0.835	13.536	 0.878	 16.04	21.557
UGC05832  	_dbar   	2	3	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05833  	_bd     	2	5	B      	sersic  	 0.438	14.517	 0.538	  2.90	 3.474	      	      	      	      	
UGC05833  	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.562	14.242	 0.392	 10.32	21.305
UGC05841  	_bdbarf 	3	5	B      	sersic  	 0.137	15.868	 0.941	  0.42	 1.121	      	      	      	      	
UGC05841  	_bdbarf 	3	5	D      	expdisk 	      	      	      	      	      	 0.755	14.012	 0.567	 13.12	21.597
UGC05841  	_bdbarf 	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05844  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05844  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05846  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	14.947	 0.800	 24.80	23.915
UGC05897  	_bd     	2	5	B      	sersic  	 0.057	15.819	 0.395	  4.81	 0.747	      	      	      	      	
UGC05897  	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.943	12.776	 0.324	 23.45	21.622
UGC05898  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.958	15.638	 0.300	 15.84	23.632
UGC05898  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05918  	_d      	1	4	D      	expdisk 	      	      	      	      	      	 1.000	14.642	 0.378	 53.27	25.270
UGC05921  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.959	14.679	 0.245	 17.45	22.884
UGC05921  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05922  	_dn     	2	5	D      	expdisk 	      	      	      	      	      	 0.975	14.051	 0.664	  9.11	20.845
UGC05922  	_dn     	2	5	N      	psf     	      	      	      	      	      	      	      	      	      	
UGC05934  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.930	14.479	 0.665	 26.23	23.569
UGC05934  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05947  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	14.897	 0.440	 18.60	23.240
UGC05958  	_zzn    	3	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05958  	_zzn    	3	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05958  	_zzn    	3	4	N      	psf     	      	      	      	      	      	      	      	      	      	
UGC05976  	_dd     	2	5	D      	sersic  	 0.177	16.029	 0.709	 13.20	 1.054	      	      	      	      	
UGC05976  	_dd     	2	5	D      	expdisk 	      	      	      	      	      	 0.823	14.293	 0.806	 15.66	22.263
UGC05979  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	14.575	 0.687	 16.30	22.631
UGC05989  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.893	14.133	 0.425	 11.86	21.499
UGC05989  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC05990  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC05990  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC06014  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.865	15.268	 0.526	 12.93	22.822
UGC06014  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC06023  	_dn     	2	5	D      	expdisk 	      	      	      	      	      	 0.988	12.667	 0.505	 11.51	19.967
UGC06023  	_dn     	2	5	N      	psf     	      	      	      	      	      	      	      	      	      	
UGC06080  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC06080  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC06083  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC06083  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC06104  	_bd     	2	3	B      	sersic  	 0.084	17.039	 0.467	  5.78	 1.365	      	      	      	      	
UGC06104  	_bd     	2	3	D      	expdisk 	      	      	      	      	      	 0.916	14.440	 0.298	 12.48	21.917
UGC06112  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.949	14.344	 0.263	 21.05	22.956
UGC06112  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC06151  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	14.737	 0.858	 17.47	22.944
UGC06157  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.913	14.202	 0.856	 15.82	22.194
UGC06157  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC06162  	_bd     	2	5	B      	sersic  	 0.034	16.738	 0.885	  4.72	 0.704	      	      	      	      	
UGC06162  	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.966	13.092	 0.585	 24.82	22.062
UGC06169  	_ddbar  	3	5	D      	expdisk 	      	      	      	      	      	 0.514	14.257	 0.278	 14.88	22.115
UGC06169  	_ddbar  	3	5	D      	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC06169  	_ddbar  	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC06171  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.859	14.696	 0.318	 23.74	23.569
UGC06171  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC06194  	_dbar   	2	5	D      	expdisk 	      	      	      	      	      	 0.926	13.849	 0.840	 10.65	20.981
UGC06194  	_dbar   	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC06249  	_dd     	2	5	D      	expdisk 	      	      	      	      	      	 0.115	16.246	 0.571	  6.56	22.327
UGC06249  	_dd     	2	5	D      	expdisk 	      	      	      	      	      	 0.885	14.003	 0.878	 17.05	22.158
UGC06271  	_dd     	2	5	D      	sersic  	 0.637	13.934	 0.304	  7.48	 0.986	      	      	      	      	
UGC06271  	_dd     	2	5	D      	expdisk 	      	      	      	      	      	 0.363	14.537	 0.480	 10.40	21.617
UGC06296  	_d      	1	3	D      	expdisk 	      	      	      	      	      	 1.000	12.972	 0.347	 11.07	20.188
UGC06309  	_dbarfn 	3	5	D      	expdisk 	      	      	      	      	      	 0.919	12.636	 0.853	 14.51	20.441
UGC06309  	_dbarfn 	3	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC06309  	_dbarfn 	3	5	N      	psf     	      	      	      	      	      	      	      	      	      	
UGC06320  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	13.418	 0.924	  8.52	20.067
UGC06335  	_bd     	2	5	B      	sersic  	 0.032	17.734	 0.814	  3.85	 1.207	      	      	      	      	
UGC06335  	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.968	13.999	 0.861	 15.97	22.011
UGC06341  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	15.775	 0.281	 10.01	22.772
UGC06345  	_dbarf  	2	5	D      	expdisk 	      	      	      	      	      	 0.974	14.024	 0.588	 20.23	22.549
UGC06345  	_dbarf  	2	5	BAR    	ferrer2 	      	      	      	      	      	      	      	      	      	
UGC06355  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC06355  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC06378  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC06378  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC06390  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	14.795	 0.242	 11.98	22.183
UGC06399  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	13.833	 0.275	 23.72	22.705
UGC06433  	_dn     	2	5	D      	expdisk 	      	      	      	      	      	 0.946	14.675	 0.461	 12.24	22.110
UGC06433  	_dn     	2	5	N      	psf     	      	      	      	      	      	      	      	      	      	
UGC06446  	_dd     	2	5	D      	expdisk 	      	      	      	      	      	 0.907	13.470	 0.698	 34.51	23.155
UGC06446  	_dd     	2	5	D      	expdisk 	      	      	      	      	      	 0.093	16.017	 0.698	  7.26	22.316
UGC06509  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC06509  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC06512  	_bd     	2	5	B      	sersic  	 0.251	16.339	 0.918	  4.70	 1.268	      	      	      	      	
UGC06512  	_bd     	2	5	D      	expdisk 	      	      	      	      	      	 0.749	15.144	 0.553	 10.78	22.303
UGC06517  	_dn     	2	5	D      	expdisk 	      	      	      	      	      	 0.971	13.670	 0.601	  8.49	20.311
UGC06517  	_dn     	2	5	N      	psf     	      	      	      	      	      	      	      	      	      	
UGC06526  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC06526  	_zz     	2	4	Z      	edgedisk	      	      	      	      	      	      	      	      	      	
UGC06534  	_d      	1	5	D      	expdisk 	      	      	      	      	      	 1.000	13.334	 0.293	 20.36	21.873
