#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-21T04:44:51 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-21T04:44:51	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/480/2292/table1b&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74802292
#Name: J/MNRAS/480/2292
#Title: Quantifying maximum discs in galaxies (Starkman+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/mnras/480/2292	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/480/2292	    IVOID of underlying data collection
#INFO	creator=Starkman N.	    First author or institution
#INFO	cites=bibcode:2018MNRAS.480.2292S	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/480/2292	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74802292	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-08-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_480_2292_table1b:
#Name: J/MNRAS/480/2292/table1b
#Title: SPARC: Mass Models for 175 Disk Galaxies with Spitzer Photometry and Accurate Rotation Curves (Mass Models Supplement)
#Column	ID	(a11)	Galaxy identifier	[ucd=meta.id;meta.main]
#Column	R	(F6.2)	Galactocentric radius	[ucd=pos.distance;pos.galactocentric]
#Column	Vobs	(F6.2)	Observed circular velocity	[ucd=phys.veloc]
#Column	e_Vobs	(F5.2)	Uncertainty in Vobs (1)	[ucd=stat.error]
#Column	Vgas	(F6.2)	Gas velocity contribution (2)	[ucd=phys.veloc]
#Column	Vdisk	(F7.3)	Disk velocity contribution (3)	[ucd=phys.veloc]
#Column	e_Vdisk	(F6.3)	Uncertainty in Vdisk	[ucd=stat.error]
#Column	SBdisk	(F8.3)	Disk surface brightness	[ucd=phot.flux.sb]
#Column	e_SBdisk	(F7.3)	Disk surface brightness	[ucd=stat.error]
#Column	Vbul	(F7.3)	Bulge velocity contribution (3)	[ucd=phys.veloc]
#Column	SBbul	(F9.3)	Bulge surface brightness	[ucd=phot.flux.sb]
#Column	Vbar	(F7.3)	Total baryonic velocity (3)	[ucd=phys.veloc]
#Column	e_Vbar	(F6.3)	Total baryonic velocity	[ucd=stat.error]
ID	R	Vobs	e_Vobs	Vgas	Vdisk	e_Vdisk	SBdisk	e_SBdisk	Vbul	SBbul	Vbar	e_Vbar
IC4202     	 11.79	240.00	 4.85	 15.63	132.601	 0.000	  38.823	  0.000	 72.145	    0.000	151.763	 0.000
IC4202     	 12.47	246.00	 7.68	 22.51	132.520	 0.000	  32.541	  0.000	 70.139	    0.000	151.617	 0.000
IC4202     	 13.34	241.00	 6.21	 30.77	131.447	 0.000	  26.328	  0.000	 67.838	    0.000	151.086	 0.000
IC4202     	 14.11	250.00	 5.62	 37.16	129.990	 0.000	  22.219	  0.000	 65.931	    0.000	150.417	 0.000
IC4202     	 14.59	242.00	 5.10	 39.71	129.120	 0.000	  20.179	  0.000	 64.839	    0.000	149.843	 0.000
IC4202     	 14.98	244.00	 7.41	 41.88	128.362	 0.000	  18.583	  0.000	 63.987	    0.000	149.415	 0.000
IC4202     	 15.75	248.00	 5.08	 44.73	126.831	 0.000	  15.956	  0.000	 62.401	    0.000	148.260	 0.000
IC4202     	 16.52	249.00	 5.22	 46.30	125.301	 0.000	  13.596	  0.000	 60.933	    0.000	146.823	 0.000
IC4202     	 17.10	246.00	 6.35	 46.79	124.061	 0.000	  12.039	  0.000	 59.890	    0.000	145.490	 0.000
IC4202     	 17.88	241.00	16.20	 46.99	122.290	 0.000	  10.211	  0.000	 58.570	    0.000	143.504	 0.000
IC4202     	 18.65	247.00	14.60	 47.18	120.463	 0.000	   8.684	  0.000	 57.348	    0.000	141.514	 0.000
IC4202     	 19.62	234.00	20.90	 47.77	118.143	 0.000	   7.101	  0.000	 55.910	    0.000	139.161	 0.000
IC4202     	 20.78	249.00	10.00	 51.51	115.280	 0.000	   5.559	  0.000	 54.331	    0.000	137.458	 0.000
IC4202     	 22.13	236.00	16.10	 57.31	111.930	 0.000	   4.169	  0.000	 52.646	    0.000	136.324	 0.000
IC4202     	 23.00	245.00	22.10	 59.87	109.758	 0.000	   3.491	  0.000	 51.640	    0.000	135.270	 0.000
IC4202     	 23.58	243.00	 4.20	 61.24	108.376	 0.000	   3.099	  0.000	 50.999	    0.000	134.523	 0.000
IC4202     	 25.03	238.00	 7.76	 61.05	104.939	 0.000	   2.326	  0.000	 49.499	    0.000	131.108	 0.000
IC4202     	 25.90	247.00	 6.14	 60.16	103.032	 0.000	   1.972	  0.000	 48.666	    0.000	128.854	 0.000
NGC2841    	  3.44	285.00	14.40	 -0.57	176.757	 2.022	 655.789	 15.007	259.079	   15.482	313.632	 2.701
NGC2841    	  3.77	297.00	13.60	 -0.57	185.119	 2.118	 629.156	 14.398	247.991	    6.179	309.465	 2.603
NGC2841    	  4.13	303.00	 8.47	 -0.43	195.666	 2.239	 593.548	 13.583	237.163	    2.270	307.460	 2.532
NGC2841    	  4.47	306.00	 5.93	 -0.10	203.769	 2.332	 545.278	 12.478	228.152	    0.889	305.900	 2.491
NGC2841    	  4.80	307.00	 5.93	 -0.19	210.551	 2.409	 513.344	 11.747	220.180	    0.351	304.649	 2.467
NGC2841    	  5.13	304.00	 8.47	 -0.28	216.966	 2.483	 483.341	 11.061	212.975	    0.140	304.027	 2.460
NGC2841    	  5.48	308.00	 8.47	 -0.38	223.532	 2.558	 449.242	 10.280	206.009	    0.059	303.984	 2.468
NGC2841    	  5.83	313.00	12.70	 -0.48	228.562	 2.615	 412.604	  9.442	199.659	    0.023	303.486	 2.477
NGC2841    	  6.16	314.00	 9.32	 -0.53	232.727	 2.663	 398.714	  9.124	194.250	    0.012	303.141	 2.492
NGC2841    	  6.51	315.00	 6.78	  3.83	239.975	 2.746	 385.362	  8.819	188.960	    0.000	305.464	 2.538
NGC2841    	  6.86	317.00	 8.47	  8.02	246.335	 2.819	 352.082	  8.057	184.060	    0.000	307.609	 2.585
NGC2841    	  7.18	320.00	 7.63	 12.15	250.673	 2.868	 323.787	  7.410	179.917	    0.000	308.795	 2.619
NGC2841    	  7.51	316.00	20.50	 16.24	254.730	 2.915	 303.965	  6.956	175.925	    0.000	310.001	 2.653
NGC2841    	  7.85	318.00	23.40	 20.27	259.576	 2.970	 282.340	  6.461	172.085	    0.000	312.096	 2.698
NGC2841    	  8.21	321.00	 8.48	 24.66	263.319	 3.013	 251.049	  5.745	168.256	    0.000	313.456	 2.734
NGC2841    	  8.57	323.00	 8.66	 27.10	265.190	 3.034	 218.881	  5.009	164.675	    0.000	313.334	 2.752
NGC2841    	  8.90	321.00	12.70	 29.42	265.893	 3.042	 196.203	  4.490	161.592	    0.000	312.533	 2.759
NGC2841    	  9.24	323.00	11.00	 31.74	265.287	 3.035	 176.018	  4.028	158.595	    0.000	310.705	 2.752
NGC2841    	  9.60	323.00	10.40	 34.31	264.098	 3.022	 159.272	  3.645	155.588	    0.000	308.435	 2.739
NGC2841    	  9.93	322.00	13.60	 36.63	263.557	 3.016	 147.875	  3.384	152.981	    0.000	306.932	 2.732
NGC2841    	 10.27	321.00	13.60	 38.95	263.513	 3.015	 138.900	  3.179	150.428	    0.000	305.917	 2.732
NGC2841    	 10.60	323.00	 9.32	 41.02	263.275	 3.012	 126.566	  2.896	148.070	    0.000	304.830	 2.729
NGC2841    	 10.93	322.00	11.90	 43.22	262.951	 3.009	 113.893	  2.606	145.820	    0.000	303.767	 2.725
NGC2841    	 11.27	321.00	11.00	 45.42	262.259	 3.001	 100.717	  2.305	143.602	    0.000	302.430	 2.717
NGC2841    	 12.31	323.00	 4.24	 52.25	256.698	 2.937	  71.100	  1.627	137.404	    0.000	295.811	 2.651
NGC2841    	 14.35	319.00	 4.24	 56.77	240.213	 2.749	  35.527	  0.813	127.257	    0.000	277.704	 2.469
NGC2841    	 16.40	308.00	 4.24	 51.89	224.982	 2.574	  23.029	  0.527	119.036	    0.000	259.767	 2.315
NGC2841    	 18.48	299.00	 5.66	 48.35	212.963	 2.437	  13.562	  0.310	112.145	    0.000	245.495	 2.194
NGC2841    	 20.57	299.00	 5.66	 54.45	200.902	 2.299	   8.191	  0.187	106.293	    0.000	233.719	 2.052
NGC2841    	 22.51	298.00	 5.66	 63.61	191.447	 2.191	   5.453	  0.125	101.609	    0.000	225.882	 1.929
NGC2841    	 24.59	296.00	 5.66	 66.17	182.739	 2.091	   3.557	  0.081	 97.217	    0.000	217.309	 1.827
NGC2841    	 26.68	293.00	 4.24	 61.90	174.388	 1.995	   1.346	  0.031	 93.333	    0.000	207.254	 1.746
NGC2841    	 28.77	289.00	 4.24	 58.85	166.145	 1.901	   0.807	  0.018	 89.872	    0.000	197.850	 1.663
NGC2841    	 30.70	289.00	 4.24	 57.01	159.622	 1.826	   0.480	  0.011	 87.005	    0.000	190.524	 1.596
NGC2841    	 32.79	288.00	 4.24	 57.38	153.554	 1.757	   0.269	  0.006	 84.182	    0.000	184.277	 1.529
NGC2841    	 34.88	285.00	 4.24	 60.43	148.005	 1.693	   0.152	  0.003	 81.629	    0.000	179.500	 1.459
NGC2841    	 36.96	283.00	 2.83	 64.09	143.202	 1.639	   0.082	  0.002	 79.292	    0.000	175.788	 1.396
NGC2841    	 38.90	275.00	 2.83	 66.90	139.177	 1.592	   0.047	  0.001	 77.291	    0.000	172.684	 1.343
NGC2841    	 40.99	272.00	 2.83	 68.61	135.078	 1.546	   0.023	  0.001	 75.301	    0.000	169.185	 1.292
NGC2841    	 43.08	271.00	 2.83	 68.98	131.454	 1.504	   0.012	  0.000	 73.451	    0.000	165.630	 1.251
NGC2841    	 45.16	274.00	 4.24	 67.76	128.154	 1.466	   0.012	  0.000	 71.731	    0.000	161.741	 1.218
NGC2841    	 47.10	277.00	 4.24	 65.19	125.212	 1.433	   0.000	  0.000	 70.238	    0.000	157.674	 1.193
NGC2841    	 49.19	281.00	 4.24	 62.26	122.356	 1.400	   0.000	  0.000	 68.734	    0.000	153.531	 1.170
NGC2841    	 51.27	286.00	 4.24	 60.55	119.630	 1.369	   0.000	  0.000	 67.328	    0.000	150.036	 1.145
NGC2841    	 53.36	282.00	 4.24	 60.55	117.153	 1.340	   0.000	  0.000	 65.998	    0.000	147.468	 1.117
NGC2841    	 55.30	283.00	 4.24	 62.39	115.000	 1.316	   0.000	  0.000	 64.829	    0.000	146.015	 1.087
NGC2841    	 57.38	288.00	 5.66	 64.95	112.750	 1.290	   0.000	  0.000	 63.639	    0.000	144.849	 1.054
NGC2841    	 59.47	287.00	 5.66	 67.27	110.684	 1.266	   0.000	  0.000	 62.514	    0.000	143.820	 1.023
NGC2841    	 61.56	289.00	 7.07	 68.49	108.726	 1.244	   0.000	  0.000	 61.443	    0.000	142.434	 0.997
NGC2841    	 63.64	294.00	 7.07	 68.73	106.833	 1.222	   0.000	  0.000	 60.427	    0.000	140.672	 0.975
NGC5985    	  3.54	223.00	 8.00	 -9.23	148.600	 0.000	 539.102	  0.000	183.584	    2.594	236.008	 0.000
NGC5985    	  4.23	230.00	 6.13	-10.88	157.389	 0.000	 474.550	  0.000	168.068	    0.273	229.999	 0.000
NGC5985    	  4.97	248.00	 5.10	-12.52	165.711	 0.000	 455.534	  0.000	155.096	    0.027	226.624	 0.000
NGC5985    	  5.74	258.00	 6.60	-13.93	178.812	 0.000	 433.148	  0.000	144.306	    0.000	229.356	 0.000
NGC5985    	  6.47	263.00	 7.00	-14.91	191.447	 0.000	 413.115	  0.000	135.945	    0.000	234.330	 0.000
NGC5985    	  7.22	272.00	 6.25	-15.46	206.250	 0.000	 390.076	  0.000	128.674	    0.000	242.605	 0.000
NGC5985    	  8.02	287.00	 4.01	-16.00	218.683	 0.000	 351.584	  0.000	122.081	    0.000	249.940	 0.000
NGC5985    	  8.79	289.00	 7.25	-16.33	229.300	 0.000	 329.054	  0.000	116.611	    0.000	256.729	 0.000
NGC5985    	  9.50	292.00	 6.93	-16.22	239.703	 0.000	 311.422	  0.000	112.183	    0.000	264.158	 0.000
NGC5985    	 10.27	302.00	10.40	-15.46	252.728	 0.000	 290.641	  0.000	107.886	    0.000	274.357	 0.000
NGC5985    	 11.08	302.00	10.30	-13.50	264.190	 0.000	 249.621	  0.000	103.871	    0.000	283.555	 0.000
NGC5985    	 11.82	304.00	10.40	 -9.20	270.015	 0.000	 219.380	  0.000	100.566	    0.000	287.988	 0.000
NGC5985    	 12.56	303.00	10.40	  5.72	274.076	 0.000	 193.957	  0.000	 97.559	    0.000	290.977	 0.000
NGC5985    	 13.39	305.00	10.10	 13.39	277.707	 0.000	 171.364	  0.000	 94.485	    0.000	293.646	 0.000
NGC5985    	 14.10	300.00	 8.78	 17.64	280.342	 0.000	 150.011	  0.000	 92.073	    0.000	295.602	 0.000
NGC5985    	 14.93	295.00	 9.72	 21.66	280.267	 0.000	 125.526	  0.000	 89.479	    0.000	295.000	 0.000
NGC5985    	 15.64	294.00	 5.32	 24.38	278.993	 0.000	 112.663	  0.000	 87.430	    0.000	293.386	 0.000
NGC5985    	 16.35	290.00	 5.32	 26.24	278.791	 0.000	 103.823	  0.000	 85.513	    0.000	292.789	 0.000
NGC5985    	 17.18	291.00	 4.03	 27.98	278.640	 0.000	  87.828	  0.000	 83.414	    0.000	292.200	 0.000
NGC5985    	 17.89	286.00	 3.25	 29.72	276.131	 0.000	  73.058	  0.000	 81.745	    0.000	289.506	 0.000
NGC5985    	 18.72	287.00	 3.61	 31.57	271.289	 0.000	  63.836	  0.000	 79.911	    0.000	284.570	 0.000
NGC5985    	 19.44	294.00	 3.35	 33.20	267.809	 0.000	  59.734	  0.000	 78.424	    0.000	281.023	 0.000
NGC5985    	 20.26	290.00	 3.75	 35.16	265.413	 0.000	  54.567	  0.000	 76.821	    0.000	278.535	 0.000
NGC5985    	 20.98	288.00	 3.04	 37.01	263.219	 0.000	  49.431	  0.000	 75.483	    0.000	276.318	 0.000
NGC5985    	 21.69	290.00	 6.40	 38.65	260.684	 0.000	  44.709	  0.000	 74.243	    0.000	273.792	 0.000
NGC5985    	 22.52	294.00	 4.19	 40.50	257.709	 0.000	  40.512	  0.000	 72.855	    0.000	270.854	 0.000
NGC5985    	 23.23	297.00	 4.12	 41.91	255.250	 0.000	  37.698	  0.000	 71.732	    0.000	268.429	 0.000
NGC5985    	 24.06	293.00	 5.15	 43.22	253.094	 0.000	  34.979	  0.000	 70.492	    0.000	266.258	 0.000
NGC5985    	 24.77	291.00	 6.21	 44.20	251.454	 0.000	  32.642	  0.000	 69.468	    0.000	264.592	 0.000
NGC5985    	 25.95	297.00	 4.00	 45.18	249.487	 0.000	  29.350	  0.000	 67.865	    0.000	262.471	 0.000
NGC5985    	 28.92	292.00	 4.00	 43.33	243.902	 0.000	  16.027	  0.000	 64.296	    0.000	255.928	 0.000
NGC5985    	 31.76	288.00	 4.00	 45.72	232.944	 0.000	   9.969	  0.000	 61.354	    0.000	245.189	 0.000
NGC5985    	 34.72	285.00	 4.00	 47.57	227.396	 0.000	   5.756	  0.000	 58.677	    0.000	239.614	 0.000
NGC6674    	  2.50	206.00	75.00	  0.00	148.200	 2.798	 975.884	 36.847	207.145	   17.253	254.700	 3.573
NGC6674    	  7.49	285.00	 8.00	  0.00	263.336	 4.972	 411.127	 15.523	120.147	    0.000	289.450	 4.620
NGC6674    	 12.54	291.00	 7.00	  0.00	282.554	 5.334	 155.422	  5.868	 92.853	    0.000	297.420	 5.097
NGC6674    	 17.45	274.00	 5.00	  0.00	267.441	 5.049	  58.812	  2.221	 78.718	    0.000	278.785	 4.862
NGC6674    	 22.47	266.00	 4.00	 23.41	247.764	 4.678	  28.721	  1.084	 69.362	    0.000	258.353	 4.500
NGC6674    	 27.48	255.00	 2.00	 35.47	229.537	 4.333	  12.153	  0.459	 62.723	    0.000	240.581	 4.146
NGC6674    	 32.50	250.00	 2.00	 42.22	210.283	 3.970	   5.275	  0.199	 57.677	    0.000	222.099	 3.769
NGC6674    	 37.51	242.00	 2.00	 45.59	193.962	 3.662	   2.302	  0.087	 53.694	    0.000	206.356	 3.452
NGC6674    	 42.42	237.00	 2.00	 49.68	180.442	 3.407	   1.020	  0.039	 50.483	    0.000	193.846	 3.181
NGC6674    	 47.44	235.00	 2.00	 50.91	168.926	 3.189	   0.437	  0.017	 47.742	    0.000	182.777	 2.957
NGC6674    	 52.45	236.00	 2.00	 48.66	159.318	 3.008	   0.189	  0.007	 45.400	    0.000	172.659	 2.784
NGC6674    	 57.47	242.00	 2.00	 50.70	151.194	 2.854	   0.087	  0.003	 43.372	    0.000	165.261	 2.620
NGC6674    	 62.48	246.00	 2.00	 51.01	144.253	 2.723	   0.044	  0.002	 41.598	    0.000	158.560	 2.486
NGC6674    	 67.40	242.00	 4.00	 48.35	138.362	 2.612	   0.015	  0.001	 40.053	    0.000	151.941	 2.387
NGC6674    	 72.41	242.00	 5.00	 44.77	133.075	 2.512	   0.000	  0.000	 38.641	    0.000	145.624	 2.304
NGC3992    	  9.19	248.00	 7.00	  0.00	242.324	 0.000	 261.895	  0.000	  0.000	    0.000	242.324	 0.000
NGC3992    	 13.79	264.00	 6.60	  6.57	274.022	 0.000	 152.370	  0.000	  0.000	    0.000	274.100	 0.000
NGC3992    	 18.35	272.00	 5.70	 31.53	270.166	 0.000	  61.916	  0.000	  0.000	    0.000	272.000	 0.000
NGC3992    	 22.94	271.00	 5.70	 46.25	257.656	 0.000	  25.403	  0.000	  0.000	    0.000	261.774	 0.000
NGC3992    	 27.52	264.00	 5.30	 52.31	229.925	 0.000	   6.308	  0.000	  0.000	    0.000	235.801	 0.000
NGC3992    	 32.11	242.00	 7.40	 49.34	208.038	 0.000	   3.061	  0.000	  0.000	    0.000	213.809	 0.000
NGC3992    	 36.70	244.00	 5.30	 46.74	192.484	 0.000	   1.395	  0.000	  0.000	    0.000	198.078	 0.000
NGC3992    	 41.44	241.00	 6.20	 45.26	179.030	 0.000	   0.531	  0.000	  0.000	    0.000	184.662	 0.000
NGC3992    	 46.02	237.00	 8.60	 44.89	167.953	 0.000	   0.000	  0.000	  0.000	    0.000	173.848	 0.000
NGC7331    	  2.67	221.00	20.00	-12.02	213.123	 3.279	 912.117	 28.069	 91.740	    0.000	231.718	 3.067
NGC7331    	  3.21	237.00	13.00	-12.52	230.655	 3.549	 762.010	 23.450	 83.648	    0.000	245.034	 3.370
NGC7331    	  3.74	249.00	 8.00	-12.91	245.042	 3.770	 543.636	 16.730	 77.520	    0.000	256.687	 3.617
NGC7331    	  4.27	250.00	 5.00	-12.71	247.308	 3.805	 395.255	 12.163	 72.553	    0.000	257.417	 3.669
NGC7331    	  4.81	253.00	 5.00	-11.52	246.557	 3.794	 323.145	  9.944	 68.356	    0.000	255.597	 3.670
NGC7331    	  5.35	257.00	 5.00	 -9.56	248.876	 3.829	 250.968	  7.723	 64.816	    0.000	257.000	 3.717
NGC7331    	  5.88	257.00	 5.00	 -6.26	244.733	 3.766	 186.760	  5.747	 61.826	    0.000	252.344	 3.660
NGC7331    	  6.41	257.00	 5.00	  4.80	241.415	 3.715	 150.395	  4.628	 59.218	    0.000	248.618	 3.613
NGC7331    	  7.48	257.00	 5.00	 12.22	231.653	 3.564	  88.519	  2.724	 54.813	    0.000	238.363	 3.469
NGC7331    	  8.55	255.00	 5.00	 16.59	217.367	 3.345	  56.500	  1.739	 51.274	    0.000	223.948	 3.251
NGC7331    	  9.62	248.00	 6.00	 22.45	208.692	 3.211	  48.882	  1.504	 48.337	    0.000	215.390	 3.116
NGC7331    	 10.66	247.00	 6.00	 28.21	201.076	 3.094	  35.821	  1.102	 45.917	    0.000	208.172	 2.993
NGC7331    	 11.74	246.00	 6.00	 33.77	193.507	 2.977	  30.954	  0.953	 43.751	    0.000	201.245	 2.867
NGC7331    	 12.83	244.00	 6.00	 38.94	187.996	 2.893	  24.756	  0.762	 41.854	    0.000	196.496	 2.771
NGC7331    	 13.91	242.00	 4.00	 43.31	182.439	 2.807	  19.515	  0.601	 40.198	    0.000	191.769	 2.674
NGC7331    	 15.00	238.00	 3.00	 45.59	176.814	 2.721	  15.897	  0.489	 38.710	    0.000	186.655	 2.580
NGC7331    	 16.08	236.00	 3.00	 47.38	171.920	 2.645	  13.785	  0.424	 37.389	    0.000	182.207	 2.499
NGC7331    	 17.07	233.00	 3.00	 49.66	168.179	 2.588	  12.279	  0.378	 36.283	    0.000	179.072	 2.433
NGC7331    	 18.15	234.00	 3.00	 53.93	164.847	 2.536	  10.710	  0.330	 35.190	    0.000	176.978	 2.365
NGC7331    	 19.24	236.00	 3.00	 57.71	162.239	 2.496	   8.980	  0.276	 34.178	    0.000	175.557	 2.309
NGC7331    	 20.32	237.00	 3.00	 60.09	159.303	 2.451	   6.369	  0.196	 33.259	    0.000	173.477	 2.253
NGC7331    	 21.41	238.00	 3.00	 61.78	154.905	 2.383	   4.216	  0.130	 32.401	    0.000	169.889	 2.175
NGC7331    	 22.49	240.00	 3.00	 63.67	150.500	 2.316	   3.402	  0.105	 31.610	    0.000	166.443	 2.096
NGC7331    	 23.48	238.00	 3.00	 64.56	147.195	 2.265	   2.912	  0.090	 30.940	    0.000	163.682	 2.039
NGC7331    	 24.57	237.00	 3.00	 62.97	143.702	 2.211	   2.400	  0.074	 30.243	    0.000	159.782	 1.991
NGC7331    	 25.65	236.00	 3.00	 61.48	140.598	 2.163	   1.973	  0.061	 29.599	    0.000	156.281	 1.948
NGC7331    	 26.74	238.00	 3.00	 60.79	137.575	 2.117	   1.587	  0.049	 28.989	    0.000	153.175	 1.903
NGC7331    	 27.82	239.00	 3.00	 59.40	134.719	 2.073	   1.272	  0.039	 28.426	    0.000	149.952	 1.864
NGC7331    	 28.91	239.00	 3.00	 57.31	131.970	 2.031	   1.025	  0.032	 27.883	    0.000	146.554	 1.830
NGC7331    	 29.89	241.00	 4.00	 55.13	129.617	 1.994	   0.840	  0.026	 27.420	    0.000	143.498	 1.803
NGC7331    	 30.98	236.00	 4.00	 52.84	127.143	 1.956	   0.679	  0.021	 26.937	    0.000	140.296	 1.775
NGC7331    	 32.06	236.00	 5.00	 51.55	124.830	 1.921	   0.548	  0.017	 26.475	    0.000	137.626	 1.744
NGC7331    	 33.15	239.00	 5.00	 51.35	122.611	 1.887	   0.440	  0.014	 26.039	    0.000	135.456	 1.709
NGC7331    	 34.23	237.00	 5.00	 50.86	120.593	 1.856	   0.355	  0.011	 25.623	    0.000	133.364	 1.680
NGC7331    	 35.32	241.00	 7.00	 49.27	118.844	 1.829	   0.000	  0.000	 25.228	    0.000	131.102	 1.659
NGC7331    	 36.31	238.00	 9.00	 47.97	116.504	 1.793	   0.000	  0.000	 24.879	    0.000	128.426	 1.628
UGC02953   	  0.09	231.00	52.90	 -0.75	  9.846	 0.054	1870.981	 20.463	 65.066	19108.764	 65.802	 0.352
UGC02953   	  0.17	231.00	27.90	 -0.90	 18.827	 0.103	1829.245	 20.007	124.756	15221.609	126.165	 0.675
UGC02953   	  0.26	231.00	16.40	 -0.97	 28.454	 0.156	1783.405	 19.506	164.738	10230.876	167.175	 0.888
UGC02953   	  0.34	231.00	11.90	 -1.00	 36.627	 0.200	1743.623	 19.070	181.585	 7413.595	185.239	 0.974
UGC02953   	  0.43	232.00	 8.04	 -1.04	 45.398	 0.248	1699.926	 18.592	191.237	 5580.493	196.549	 1.019
UGC02953   	  0.51	232.00	 6.53	 -1.11	 52.843	 0.289	1662.006	 18.178	196.580	 4540.966	203.555	 1.041
UGC02953   	  0.60	232.00	 4.75	 -1.21	 60.910	 0.333	1620.355	 17.722	201.196	 3654.390	210.210	 1.057
UGC02953   	  0.69	232.00	 4.00	 -1.34	 68.687	 0.376	1579.749	 17.278	204.203	 2988.188	215.441	 1.065
UGC02953   	  0.77	233.00	 5.69	 -1.48	 75.315	 0.412	1544.508	 16.893	206.143	 2515.438	219.466	 1.068
UGC02953   	  0.86	233.00	 4.83	 -1.64	 82.478	 0.451	1505.797	 16.469	207.267	 2105.428	223.068	 1.066
UGC02953   	  0.95	234.00	10.80	 -1.82	 89.333	 0.489	1468.060	 16.057	207.889	 1807.173	226.263	 1.062
UGC02953   	  1.03	235.00	10.30	 -2.00	 95.177	 0.520	1435.316	 15.698	208.883	 1579.198	229.536	 1.062
UGC02953   	  1.11	235.00	10.60	 -2.17	100.836	 0.551	1403.296	 15.348	209.174	 1369.756	232.200	 1.058
UGC02953   	  1.20	236.00	10.20	 -2.35	107.068	 0.586	1368.127	 14.964	209.748	 1145.447	235.483	 1.056
UGC02953   	  1.29	237.00	10.60	 -2.54	113.123	 0.619	1333.840	 14.589	209.967	  944.173	238.487	 1.053
UGC02953   	  1.38	238.00	14.20	 -2.73	118.911	 0.650	1300.416	 14.223	209.756	  767.626	241.102	 1.048
UGC02953   	  1.46	238.00	14.10	 -2.94	123.866	 0.677	1271.409	 13.906	209.085	  633.313	243.004	 1.043
UGC02953   	  1.55	239.00	19.60	 -3.15	129.233	 0.707	1239.540	 13.557	207.857	  503.593	244.736	 1.035
UGC02953   	  1.63	240.00	17.80	 -3.37	133.849	 0.732	1211.893	 13.255	206.426	  411.507	246.000	 1.028
UGC02953   	  1.72	241.00	 7.14	 -3.59	138.902	 0.760	1181.520	 12.923	204.429	  323.949	247.128	 1.019
UGC02953   	  1.80	242.00	11.90	 -3.81	143.251	 0.783	1154.807	 12.630	202.441	  262.732	247.969	 1.011
UGC02953   	  1.89	243.00	10.90	 -4.02	147.955	 0.809	1123.656	 12.290	199.951	  206.881	248.707	 1.002
UGC02953   	  1.98	244.00	17.60	 -4.24	152.417	 0.834	1092.643	 11.951	197.316	  163.458	249.292	 0.995
UGC02953   	  2.07	246.00	11.40	 -4.48	156.678	 0.857	1064.107	 11.638	194.599	  128.654	249.793	 0.988
UGC02953   	  2.15	247.00	12.90	 -4.72	160.323	 0.877	1040.027	 11.375	192.134	  104.646	250.193	 0.983
UGC02953   	  2.23	248.00	15.40	 -4.99	163.840	 0.896	1017.313	 11.127	189.660	   84.356	250.578	 0.980
UGC02953   	  2.32	249.00	17.60	 -5.25	167.687	 0.917	 993.318	 10.864	186.871	   66.647	251.023	 0.977
UGC02953   	  2.40	251.00	24.00	 -5.52	171.010	 0.935	 974.067	 10.654	184.422	   53.989	251.447	 0.976
UGC02953   	  2.49	252.00	10.10	 -5.80	174.736	 0.956	 955.777	 10.454	181.674	   42.482	252.001	 0.976
UGC02953   	  2.58	253.00	12.00	 -6.06	178.511	 0.976	 940.375	 10.285	178.982	   33.640	252.713	 0.978
UGC02953   	  2.67	254.00	 6.34	 -6.31	182.400	 0.997	 924.829	 10.115	176.363	   26.452	253.641	 0.982
UGC02953   	  2.75	256.00	 6.22	 -6.56	185.924	 1.017	 910.989	  9.964	174.091	   21.401	254.622	 0.987
UGC02953   	  2.83	257.00	 5.60	 -6.82	189.530	 1.036	 897.626	  9.818	171.860	   17.395	255.755	 0.994
UGC02953   	  2.92	259.00	 8.73	 -7.07	193.660	 1.059	 878.369	  9.607	169.411	   13.690	257.205	 1.004
UGC02953   	  3.00	260.00	 5.19	 -7.31	197.217	 1.079	 856.863	  9.372	167.301	   11.063	258.516	 1.014
