#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-21T04:44:48 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-21T04:44:48	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/234/18/table3&-out.max=unlimited&-out=Name,sma,mu36corr,e_mu36corr,ell,tmagcorr,e_tmagcorr	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22340018
#Name: J/ApJS/234/18
#Title: GALEX/S4G surface brightness profiles. I. (Bouquin+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/apjs/234/18	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/234/18	    IVOID of underlying data collection
#INFO	creator=Bouquin A.Y.K.	    First author or institution
#INFO	cites=bibcode:2018ApJS..234...18B	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/234/18	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22340018	    Dataset identifier that can be used for citation
#INFO	publication_date=2018-07-16	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_234_18_table3:
#Name: J/ApJS/234/18/table3
#Title: Surface brightness data for the 1931 galaxies
#Column	Name	(a10)	Galaxy identifier using S^4^G nomenclature	[ucd=meta.id;meta.main]
#Column	sma	(I3)	[6/498] Semi-major axis steps in arcsec	[ucd=phys.angSize;src]
#Column	mu36corr	(F6.3)	[14/39]? 3.6um aperture-corrected surface brightness (1)	[ucd=phot.mag.sb;em.IR.3-4um]
#Column	e_mu36corr	(F9.3)	[0/21707]? 1{sigma} uncertainty in SB36 (1)	[ucd=stat.error]
#Column	ell	(F6.3)	Ellipticity	[ucd=src.ellipticity]
#Column	tmagcorr	(F6.3)	[6/22]? 3.6um aperture-corrected AB magnitude inside aperture (1)	[ucd=phot.mag;em.IR.3-4um]
#Column	e_tmagcorr	(F6.3)	[0/1.1]? 1{sigma} uncertainty in tmagcorr (1)	[ucd=stat.error]
Name	sma	mu36corr	e_mu36corr	ell	tmagcorr	e_tmagcorr
UGC10054  	 18	22.549	    0.020	 0.500	15.248	 0.011
UGC10054  	 24	22.953	    0.029	 0.500	14.948	 0.014
UGC10054  	 30	23.162	    0.035	 0.500	14.740	 0.017
UGC10054  	 36	23.387	    0.043	 0.500	14.544	 0.020
UGC10054  	 42	23.644	    0.054	 0.500	14.375	 0.024
UGC10054  	 48	24.041	    0.077	 0.500	14.250	 0.029
UGC10054  	 54	24.315	    0.100	 0.500	14.173	 0.033
UGC10054  	 60	24.558	    0.124	 0.500	14.114	 0.037
UGC10054  	 66	24.827	    0.159	 0.500	14.059	 0.042
UGC10054  	 72	25.084	    0.201	 0.500	14.017	 0.047
UGC10054  	 78	25.306	    0.247	 0.500	13.981	 0.053
UGC10054  	 84	25.992	    0.463	 0.500	13.955	 0.060
UGC10054  	 90	26.377	    0.660	 0.500	13.935	 0.068
UGC10054  	 96	26.687	    0.878	 0.500	13.925	 0.077
UGC10061  	  6	24.353	    0.090	 0.375	19.690	 0.078
UGC10061  	 12	24.480	    0.093	 0.375	18.252	 0.075
UGC10061  	 18	24.682	    0.109	 0.375	17.583	 0.081
UGC10061  	 24	25.487	    0.226	 0.375	17.277	 0.098
UGC10061  	 30	25.294	    0.188	 0.375	17.039	 0.117
UGC10061  	 36	25.199	    0.171	 0.375	16.820	 0.128
UGC10061  	 42	25.129	    0.159	 0.375	16.611	 0.136
UGC10061  	 48	25.739	    0.279	 0.375	16.427	 0.143
UGC10061  	 54	25.642	    0.254	 0.375	16.259	 0.161
UGC10061  	 60	25.833	    0.302	 0.375	16.094	 0.181
UGC10061  	 66	26.089	    0.382	 0.375	15.962	 0.200
UGC10061  	 72	26.179	    0.415	 0.375	15.879	 0.224
UGC10061  	 78	26.490	    0.552	 0.375	15.814	 0.251
UGC10061  	 84	26.515	    0.564	 0.375	15.744	 0.278
UGC10061  	 90	26.332	    0.476	 0.375	15.666	 0.300
UGC10194  	  6	22.181	    0.014	 0.824	18.785	 0.014
UGC10194  	 12	22.643	    0.019	 0.824	17.651	 0.015
UGC10194  	 18	23.113	    0.027	 0.824	17.036	 0.017
UGC10194  	 24	23.528	    0.039	 0.824	16.720	 0.021
UGC10194  	 30	23.858	    0.052	 0.824	16.513	 0.024
UGC10194  	 36	24.265	    0.074	 0.824	16.352	 0.028
UGC10194  	 42	24.618	    0.102	 0.824	16.233	 0.034
UGC10194  	 48	25.355	    0.200	 0.824	16.150	 0.041
UGC10194  	 54	25.619	    0.254	 0.824	16.096	 0.049
UGC10194  	 60	26.015	    0.364	 0.824	16.054	 0.058
UGC10194  	 66	26.111	    0.396	 0.824	16.027	 0.067
UGC10194  	 72	26.769	    0.724	 0.824	15.998	 0.078
UGC10194  	 78	28.328	    3.039	 0.824	15.989	 0.092
UGC10194  	 84	27.196	    1.070	 0.824	15.983	 0.107
UGC10194  	 90	28.531	    3.649	 0.824	15.981	 0.125
UGC10194  	 96	      	         	 0.824	15.980	 0.144
UGC10290  	  6	22.373	    0.025	 0.211	17.315	 0.020
UGC10290  	 12	23.001	    0.044	 0.211	16.328	 0.028
UGC10290  	 18	23.492	    0.068	 0.211	15.756	 0.039
UGC10290  	 24	23.879	    0.097	 0.211	15.411	 0.050
UGC10290  	 30	24.135	    0.122	 0.211	15.184	 0.062
UGC10290  	 36	24.207	    0.130	 0.211	14.998	 0.071
UGC10290  	 42	24.477	    0.166	 0.211	14.847	 0.082
UGC10290  	 48	24.974	    0.263	 0.211	14.724	 0.095
UGC10290  	 54	25.405	    0.391	 0.211	14.649	 0.110
UGC10290  	 60	26.041	    0.701	 0.211	14.592	 0.129
UGC10290  	 66	26.755	    1.353	 0.211	14.552	 0.153
UGC10290  	 72	26.851	    1.477	 0.211	14.534	 0.181
UGC10290  	 78	26.920	    1.573	 0.211	14.508	 0.211
UGC10290  	 84	      	         	 0.211	14.511	 0.245
UGC10290  	 90	      	         	 0.211	14.526	 0.280
UGC10290  	 96	      	         	 0.211	14.531	 0.316
UGC10290  	102	      	         	 0.211	14.541	 0.357
UGC10290  	108	      	         	 0.211	14.552	 0.400
UGC10297  	  6	20.218	    0.002	 0.706	16.080	 0.002
UGC10297  	 12	20.953	    0.003	 0.706	15.021	 0.002
UGC10297  	 18	21.783	    0.007	 0.706	14.546	 0.002
UGC10297  	 24	22.581	    0.013	 0.706	14.315	 0.003
UGC10297  	 30	23.366	    0.026	 0.706	14.200	 0.004
UGC10297  	 36	24.009	    0.047	 0.706	14.138	 0.006
UGC10297  	 42	24.745	    0.091	 0.706	14.101	 0.008
UGC10297  	 48	25.240	    0.143	 0.706	14.078	 0.010
UGC10297  	 54	26.238	    0.356	 0.706	14.065	 0.012
UGC10297  	 60	26.756	    0.571	 0.706	14.059	 0.015
UGC10297  	 66	29.858	    9.920	 0.706	14.057	 0.017
UGC10297  	 72	28.038	    1.850	 0.706	14.058	 0.021
UGC10297  	 78	      	         	 0.706	14.059	 0.024
UGC10297  	 84	28.748	    3.542	 0.706	14.060	 0.028
UGC10297  	 90	      	         	 0.706	14.060	 0.032
UGC10297  	 96	28.002	    1.776	 0.706	14.058	 0.036
UGC10297  	102	28.189	    2.108	 0.706	14.056	 0.040
UGC10297  	108	27.921	    1.645	 0.706	14.053	 0.045
UGC10297  	114	28.097	    1.931	 0.706	14.051	 0.049
UGC10297  	120	27.457	    1.070	 0.706	14.048	 0.053
UGC10297  	126	27.417	    1.030	 0.706	14.045	 0.058
UGC10297  	132	      	         	 0.706	14.045	 0.063
UGC10297  	138	      	         	 0.706	14.046	 0.068
UGC10413  	  6	20.388	    0.003	 0.652	16.204	 0.003
UGC10413  	 12	21.328	    0.006	 0.652	15.263	 0.003
UGC10413  	 18	22.058	    0.011	 0.652	14.848	 0.004
UGC10413  	 24	22.681	    0.019	 0.652	14.626	 0.006
UGC10413  	 30	23.199	    0.029	 0.652	14.502	 0.008
UGC10413  	 36	23.473	    0.037	 0.652	14.391	 0.010
UGC10413  	 42	23.897	    0.055	 0.652	14.313	 0.013
UGC10413  	 48	24.257	    0.076	 0.652	14.262	 0.015
UGC10413  	 54	24.690	    0.113	 0.652	14.226	 0.018
UGC10413  	 60	25.042	    0.155	 0.652	14.198	 0.021
UGC10413  	 66	25.385	    0.212	 0.652	14.171	 0.025
UGC10413  	 72	25.647	    0.270	 0.652	14.149	 0.029
UGC10413  	 78	26.071	    0.398	 0.652	14.134	 0.033
UGC10413  	 84	26.621	    0.659	 0.652	14.125	 0.038
UGC10413  	 90	27.419	    1.372	 0.652	14.118	 0.043
UGC10413  	 96	26.771	    0.755	 0.652	14.113	 0.049
UGC10413  	102	26.961	    0.898	 0.652	14.108	 0.054
UGC10413  	108	28.373	    3.296	 0.652	14.104	 0.060
UGC10413  	114	27.640	    1.675	 0.652	14.100	 0.067
UGC10413  	120	28.489	    3.660	 0.652	14.094	 0.073
UGC10413  	126	28.072	    2.491	 0.652	14.090	 0.079
UGC10445  	  6	21.506	    0.005	 0.227	16.404	 0.004
UGC10445  	 12	22.322	    0.010	 0.227	15.490	 0.005
UGC10445  	 18	22.636	    0.012	 0.227	14.938	 0.007
UGC10445  	 24	22.958	    0.016	 0.227	14.554	 0.009
UGC10445  	 30	23.103	    0.018	 0.227	14.262	 0.010
UGC10445  	 36	23.395	    0.023	 0.227	14.019	 0.012
UGC10445  	 42	23.885	    0.036	 0.227	13.865	 0.014
UGC10445  	 48	24.436	    0.060	 0.227	13.774	 0.017
UGC10445  	 54	24.944	    0.095	 0.227	13.720	 0.020
UGC10445  	 60	25.148	    0.115	 0.227	13.675	 0.023
UGC10445  	 66	25.571	    0.169	 0.227	13.638	 0.027
UGC10445  	 72	25.871	    0.223	 0.227	13.612	 0.031
UGC10445  	 78	26.372	    0.353	 0.227	13.593	 0.035
UGC10445  	 84	26.986	    0.620	 0.227	13.581	 0.039
UGC10445  	 90	27.061	    0.664	 0.227	13.572	 0.044
UGC10445  	 96	27.619	    1.108	 0.227	13.565	 0.049
UGC10445  	102	28.508	    2.511	 0.227	13.563	 0.054
UGC10445  	108	27.637	    1.126	 0.227	13.558	 0.059
UGC10445  	114	27.929	    1.471	 0.227	13.555	 0.065
UGC10445  	120	29.467	    6.062	 0.227	13.552	 0.072
UGC10608  	  6	23.316	    0.042	 0.583	19.161	 0.038
UGC10608  	 12	23.980	    0.072	 0.583	18.067	 0.043
UGC10608  	 18	24.358	    0.100	 0.583	17.584	 0.054
UGC10608  	 24	24.596	    0.122	 0.583	17.193	 0.066
UGC10608  	 30	25.012	    0.178	 0.583	16.897	 0.083
UGC10608  	 36	25.447	    0.265	 0.583	16.707	 0.104
UGC10608  	 42	25.921	    0.408	 0.583	16.585	 0.130
UGC10608  	 48	25.921	    0.407	 0.583	16.464	 0.153
UGC10608  	 54	26.166	    0.509	 0.583	16.371	 0.180
UGC10608  	 60	26.328	    0.590	 0.583	16.285	 0.209
UGC10608  	 66	26.906	    1.003	 0.583	16.224	 0.239
UGC10608  	 72	27.186	    1.297	 0.583	16.181	 0.273
UGC10650  	  6	21.280	    0.008	 0.611	16.546	 0.005
UGC10650  	 12	22.633	    0.027	 0.611	15.870	 0.008
UGC10650  	 18	23.081	    0.039	 0.611	15.620	 0.013
UGC10650  	 24	23.376	    0.051	 0.611	15.449	 0.017
UGC10650  	 30	23.903	    0.083	 0.611	15.342	 0.021
UGC10650  	 36	24.204	    0.109	 0.611	15.262	 0.025
UGC10650  	 42	24.361	    0.125	 0.611	15.204	 0.031
UGC10650  	 48	24.923	    0.210	 0.611	15.134	 0.038
UGC10650  	 54	25.514	    0.361	 0.611	15.093	 0.048
UGC10650  	 60	25.828	    0.481	 0.611	15.060	 0.060
UGC10650  	 66	26.399	    0.813	 0.611	15.032	 0.076
UGC10650  	 72	26.494	    0.887	 0.611	15.007	 0.093
UGC10650  	 78	26.561	    0.943	 0.611	14.988	 0.111
UGC10650  	 84	26.964	    1.365	 0.611	14.973	 0.129
UGC10650  	 90	26.914	    1.303	 0.611	14.959	 0.147
UGC10650  	 96	26.871	    1.252	 0.611	14.939	 0.165
UGC10650  	102	27.190	    1.679	 0.611	14.923	 0.186
UGC10650  	108	27.488	    2.209	 0.611	14.909	 0.209
UGC10650  	114	27.532	    2.299	 0.611	14.906	 0.233
UGC10713  	  6	19.366	    0.002	 0.579	14.780	 0.001
UGC10713  	 12	20.268	    0.003	 0.579	13.784	 0.001
UGC10713  	 18	21.207	    0.007	 0.579	13.350	 0.002
UGC10713  	 24	22.044	    0.015	 0.579	13.162	 0.003
UGC10713  	 30	22.755	    0.029	 0.579	13.063	 0.004
UGC10713  	 36	23.394	    0.051	 0.579	13.014	 0.006
UGC10713  	 42	23.970	    0.087	 0.579	12.982	 0.007
UGC10713  	 48	24.816	    0.188	 0.579	12.963	 0.009
UGC10713  	 54	25.189	    0.265	 0.579	12.951	 0.012
UGC10713  	 60	25.972	    0.545	 0.579	12.944	 0.014
UGC10713  	 66	26.100	    0.613	 0.579	12.938	 0.017
UGC10713  	 72	26.450	    0.844	 0.579	12.934	 0.020
UGC10713  	 78	26.724	    1.086	 0.579	12.931	 0.023
UGC10713  	 84	27.143	    1.597	 0.579	12.928	 0.027
UGC10713  	 90	26.909	    1.287	 0.579	12.925	 0.031
UGC10713  	 96	27.165	    1.627	 0.579	12.922	 0.034
UGC10713  	102	27.739	    2.759	 0.579	12.921	 0.039
UGC10713  	108	27.959	    3.380	 0.579	12.920	 0.043
UGC10713  	114	28.053	    3.684	 0.579	12.919	 0.047
UGC10721  	  6	19.675	    0.002	 0.214	14.271	 0.001
UGC10721  	 12	20.869	    0.005	 0.214	13.478	 0.002
UGC10721  	 18	21.891	    0.013	 0.214	13.194	 0.003
UGC10721  	 24	22.774	    0.029	 0.214	13.056	 0.005
UGC10721  	 30	23.687	    0.067	 0.214	12.992	 0.007
UGC10721  	 36	24.752	    0.178	 0.214	12.962	 0.010
UGC10721  	 42	25.530	    0.363	 0.214	12.949	 0.013
UGC10721  	 48	26.656	    1.021	 0.214	12.943	 0.016
UGC10721  	 54	26.676	    1.039	 0.214	12.938	 0.020
UGC10721  	 60	27.216	    1.707	 0.214	12.935	 0.025
UGC10721  	 66	27.882	    3.148	 0.214	12.933	 0.029
UGC10721  	 72	      	         	 0.214	12.932	 0.034
UGC10721  	 78	27.870	    3.111	 0.214	12.931	 0.040
UGC10721  	 84	      	         	 0.214	12.932	 0.046
UGC10736  	  6	22.085	    0.010	 0.636	17.921	 0.009
UGC10736  	 12	22.642	    0.014	 0.636	16.804	 0.010
UGC10736  	 18	22.929	    0.018	 0.636	16.253	 0.012
UGC10736  	 24	23.192	    0.022	 0.636	15.877	 0.014
UGC10736  	 30	23.506	    0.029	 0.636	15.600	 0.017
UGC10736  	 36	23.831	    0.039	 0.636	15.389	 0.019
UGC10736  	 42	24.038	    0.046	 0.636	15.253	 0.022
UGC10736  	 48	24.301	    0.059	 0.636	15.173	 0.024
UGC10736  	 54	24.491	    0.070	 0.636	15.091	 0.027
UGC10736  	 60	24.696	    0.084	 0.636	15.009	 0.030
UGC10736  	 66	25.186	    0.131	 0.636	14.937	 0.035
UGC10736  	 72	25.647	    0.200	 0.636	14.885	 0.040
UGC10736  	 78	26.615	    0.486	 0.636	14.856	 0.046
UGC10736  	 84	      	         	 0.636	14.843	 0.051
UGC10736  	 90	      	         	 0.636	14.839	 0.059
UGC10736  	 96	      	         	 0.636	14.845	 0.067
UGC10736  	102	      	         	 0.636	14.847	 0.075
UGC10736  	108	26.733	    0.538	 0.636	14.842	 0.084
UGC10736  	114	26.494	    0.432	 0.636	14.822	 0.092
UGC10736  	120	      	         	 0.636	14.814	 0.102
UGC10736  	126	26.862	    0.605	 0.636	14.810	 0.111
UGC10736  	132	27.357	    0.954	 0.636	14.800	 0.121
UGC10736  	138	28.672	    3.200	 0.636	14.795	 0.132
UGC10736  	144	27.526	    1.112	 0.636	14.792	 0.143
UGC10736  	150	      	         	 0.636	14.788	 0.153
UGC10736  	156	27.513	    1.098	 0.636	14.790	 0.165
UGC10736  	162	28.713	    3.316	 0.636	14.780	 0.176
UGC10736  	168	27.571	    1.157	 0.636	14.773	 0.189
UGC10736  	174	28.367	    2.409	 0.636	14.765	 0.203
UGC10791  	  6	22.300	    0.017	 0.222	17.195	 0.013
UGC10791  	 12	22.835	    0.026	 0.222	16.111	 0.017
UGC10791  	 18	23.150	    0.034	 0.222	15.483	 0.022
UGC10791  	 24	23.541	    0.048	 0.222	15.111	 0.027
UGC10791  	 30	23.980	    0.071	 0.222	14.884	 0.033
UGC10791  	 36	24.412	    0.106	 0.222	14.734	 0.039
UGC10791  	 42	24.651	    0.131	 0.222	14.617	 0.047
UGC10791  	 48	25.168	    0.211	 0.222	14.530	 0.056
UGC10791  	 54	25.522	    0.292	 0.222	14.472	 0.066
UGC10791  	 60	26.468	    0.697	 0.222	14.427	 0.080
UGC10791  	 66	27.058	    1.198	 0.222	14.398	 0.096
UGC10791  	 72	28.729	    5.579	 0.222	14.384	 0.116
UGC10791  	 78	27.362	    1.583	 0.222	14.375	 0.135
UGC10791  	 84	      	         	 0.222	14.371	 0.157
UGC10791  	 90	      	         	 0.222	14.383	 0.184
UGC10791  	 96	      	         	 0.222	14.392	 0.212
UGC10791  	102	      	         	 0.222	14.410	 0.244
UGC10791  	108	      	         	 0.222	14.425	 0.276
UGC10806  	  6	21.050	    0.007	 0.545	16.596	 0.006
UGC10806  	 12	21.644	    0.011	 0.545	15.431	 0.007
UGC10806  	 18	22.074	    0.016	 0.545	14.857	 0.010
UGC10806  	 24	22.526	    0.025	 0.545	14.494	 0.012
UGC10806  	 30	22.917	    0.035	 0.545	14.295	 0.015
UGC10806  	 36	23.139	    0.043	 0.545	14.155	 0.018
UGC10806  	 42	23.567	    0.063	 0.545	14.029	 0.021
UGC10806  	 48	23.958	    0.090	 0.545	13.936	 0.025
UGC10806  	 54	24.469	    0.145	 0.545	13.879	 0.030
UGC10806  	 60	24.991	    0.233	 0.545	13.841	 0.035
UGC10806  	 66	25.588	    0.404	 0.545	13.816	 0.041
UGC10806  	 72	26.129	    0.665	 0.545	13.800	 0.048
UGC10806  	 78	26.385	    0.841	 0.545	13.789	 0.055
UGC10806  	 84	27.263	    1.887	 0.545	13.781	 0.064
UGC10806  	 90	27.756	    2.970	 0.545	13.777	 0.074
UGC10806  	 96	      	         	 0.545	13.776	 0.084
UGC10806  	102	      	         	 0.545	13.780	 0.095
UGC10806  	108	      	         	 0.545	13.787	 0.107
UGC10806  	114	      	         	 0.545	13.795	 0.120
UGC10806  	120	      	         	 0.545	13.803	 0.134
UGC10806  	126	      	         	 0.545	13.811	 0.149
UGC10806  	132	30.037	   24.222	 0.545	13.815	 0.164
UGC10806  	138	30.015	   23.732	 0.545	13.811	 0.179
UGC10854  	  6	22.065	    0.009	 0.615	17.608	 0.008
UGC10854  	 12	22.695	    0.014	 0.615	16.548	 0.008
UGC10854  	 18	23.372	    0.024	 0.615	16.048	 0.011
UGC10854  	 24	24.161	    0.048	 0.615	15.784	 0.015
UGC10854  	 30	24.780	    0.083	 0.615	15.674	 0.019
UGC10854  	 36	25.150	    0.115	 0.615	15.599	 0.024
UGC10854  	 42	25.926	    0.233	 0.615	15.543	 0.031
UGC10854  	 48	26.598	    0.429	 0.615	15.518	 0.038
UGC10854  	 54	27.304	    0.818	 0.615	15.507	 0.047
UGC10854  	 60	28.584	    2.645	 0.615	15.498	 0.057
UGC10854  	 66	      	         	 0.615	15.501	 0.069
UGC10854  	 72	      	         	 0.615	15.507	 0.083
UGC10887  	  6	21.942	    0.010	 0.786	18.129	 0.009
UGC10887  	 12	22.457	    0.014	 0.786	16.944	 0.009
UGC10887  	 18	23.064	    0.024	 0.786	16.416	 0.012
UGC10887  	 24	23.673	    0.041	 0.786	16.170	 0.015
UGC10887  	 30	24.345	    0.074	 0.786	16.032	 0.019
UGC10887  	 36	24.783	    0.110	 0.786	15.948	 0.024
UGC10887  	 42	25.865	    0.297	 0.786	15.892	 0.031
UGC10887  	 48	25.980	    0.329	 0.786	15.862	 0.040
UGC10887  	 54	27.143	    0.956	 0.786	15.844	 0.049
UGC10887  	 60	26.480	    0.517	 0.786	15.823	 0.060
UGC10887  	 66	30.534	   21.592	 0.786	15.815	 0.073
UGC11782  	  6	21.999	    0.014	 0.519	17.330	 0.011
UGC11782  	 12	22.693	    0.024	 0.519	16.278	 0.014
UGC11782  	 18	23.107	    0.035	 0.519	15.753	 0.018
UGC11782  	 24	23.312	    0.041	 0.519	15.485	 0.022
UGC11782  	 30	23.577	    0.052	 0.519	15.275	 0.026
UGC11782  	 36	23.900	    0.070	 0.519	15.133	 0.030
UGC11782  	 42	24.034	    0.079	 0.519	15.023	 0.035
UGC11782  	 48	24.207	    0.093	 0.519	14.908	 0.040
UGC11782  	 54	24.394	    0.110	 0.519	14.788	 0.046
UGC11782  	 60	24.656	    0.140	 0.519	14.674	 0.053
UGC11782  	 66	24.937	    0.181	 0.519	14.577	 0.061
UGC11782  	 72	25.010	    0.193	 0.519	14.505	 0.069
UGC11782  	 78	25.491	    0.300	 0.519	14.449	 0.078
UGC11782  	 84	25.583	    0.327	 0.519	14.412	 0.086
UGC11782  	 90	26.127	    0.538	 0.519	14.384	 0.096
UGC11782  	 96	26.090	    0.520	 0.519	14.357	 0.107
UGC11782  	102	26.034	    0.494	 0.519	14.328	 0.118
UGC11782  	108	26.642	    0.864	 0.519	14.308	 0.131
UGC11782  	114	26.423	    0.706	 0.519	14.289	 0.144
UGC11782  	120	26.593	    0.825	 0.519	14.267	 0.157
UGC11782  	126	26.686	    0.898	 0.519	14.250	 0.172
UGC11782  	132	26.936	    1.131	 0.519	14.241	 0.187
UGC11782  	138	26.823	    1.019	 0.519	14.236	 0.204
UGC12054  	  6	20.503	    0.003	 0.643	16.264	 0.002
UGC12054  	 12	21.473	    0.005	 0.643	15.278	 0.002
UGC12054  	 18	22.458	    0.010	 0.643	14.888	 0.003
UGC12054  	 24	23.154	    0.019	 0.643	14.704	 0.004
UGC12054  	 30	24.078	    0.043	 0.643	14.589	 0.006
UGC12054  	 36	24.706	    0.075	 0.643	14.544	 0.008
UGC12054  	 42	25.493	    0.152	 0.643	14.515	 0.010
UGC12054  	 48	26.191	    0.288	 0.643	14.500	 0.012
UGC12054  	 54	26.645	    0.434	 0.643	14.489	 0.016
UGC12054  	 60	27.432	    0.891	 0.643	14.484	 0.019
UGC12054  	 66	28.017	    1.519	 0.643	14.478	 0.023
UGC12054  	 72	      	         	 0.643	14.478	 0.028
UGC12151  	  6	22.339	    0.016	 0.417	17.445	 0.011
UGC12151  	 12	22.879	    0.023	 0.417	16.345	 0.014
UGC12151  	 18	23.232	    0.031	 0.417	15.763	 0.018
UGC12151  	 24	23.523	    0.040	 0.417	15.384	 0.022
UGC12151  	 30	23.877	    0.054	 0.417	15.138	 0.027
UGC12151  	 36	24.069	    0.064	 0.417	14.932	 0.032
UGC12151  	 42	24.255	    0.076	 0.417	14.766	 0.037
UGC12151  	 48	24.313	    0.079	 0.417	14.636	 0.042
UGC12151  	 54	24.570	    0.100	 0.417	14.529	 0.046
UGC12151  	 60	24.819	    0.126	 0.417	14.437	 0.051
UGC12151  	 66	25.039	    0.154	 0.417	14.358	 0.057
UGC12151  	 72	25.392	    0.213	 0.417	14.294	 0.064
UGC12151  	 78	25.750	    0.296	 0.417	14.249	 0.072
UGC12151  	 84	26.026	    0.381	 0.417	14.213	 0.081
UGC12151  	 90	26.128	    0.418	 0.417	14.185	 0.090
UGC12151  	 96	26.627	    0.660	 0.417	14.163	 0.099
UGC12151  	102	26.963	    0.899	 0.417	14.147	 0.109
UGC12151  	108	26.769	    0.752	 0.417	14.133	 0.121
UGC12178  	  6	20.780	    0.004	 0.469	16.545	 0.004
UGC12178  	 12	21.366	    0.006	 0.469	15.482	 0.004
UGC12178  	 18	21.738	    0.009	 0.469	14.805	 0.005
UGC12178  	 24	21.967	    0.011	 0.469	14.297	 0.007
UGC12178  	 30	22.200	    0.013	 0.469	13.920	 0.008
UGC12178  	 36	22.518	    0.017	 0.469	13.657	 0.009
UGC12178  	 42	22.657	    0.019	 0.469	13.448	 0.011
UGC12178  	 48	22.808	    0.022	 0.469	13.276	 0.012
UGC12178  	 54	23.206	    0.032	 0.469	13.149	 0.014
UGC12178  	 60	23.543	    0.043	 0.469	13.057	 0.015
UGC12178  	 66	23.752	    0.052	 0.469	12.989	 0.017
UGC12178  	 72	23.902	    0.060	 0.469	12.930	 0.019
UGC12178  	 78	24.157	    0.076	 0.469	12.884	 0.022
UGC12178  	 84	24.419	    0.096	 0.469	12.847	 0.024
UGC12178  	 90	24.811	    0.138	 0.469	12.821	 0.026
UGC12178  	 96	25.408	    0.239	 0.469	12.803	 0.029
UGC12178  	102	26.088	    0.446	 0.469	12.792	 0.031
UGC12178  	108	26.261	    0.523	 0.469	12.785	 0.034
UGC12178  	114	30.210	   19.842	 0.469	12.781	 0.038
UGC12178  	120	28.431	    3.853	 0.469	12.779	 0.041
UGC12178  	126	28.054	    2.720	 0.469	12.778	 0.044
UGC12178  	132	      	         	 0.469	12.778	 0.047
UGC12178  	138	28.551	    4.297	 0.469	12.778	 0.050
UGC12178  	144	27.947	    2.463	 0.469	12.778	 0.054
UGC12613  	  6	23.942	    0.165	 0.478	18.873	 0.093
UGC12613  	 12	24.117	    0.193	 0.478	17.955	 0.142
UGC12613  	 18	23.757	    0.138	 0.478	17.304	 0.153
UGC12613  	 24	23.783	    0.141	 0.478	16.723	 0.152
UGC12613  	 30	23.686	    0.129	 0.478	16.182	 0.145
UGC12613  	 36	23.879	    0.154	 0.478	15.749	 0.145
UGC12613  	 42	23.914	    0.159	 0.478	15.402	 0.147
UGC12613  	 48	23.917	    0.160	 0.478	15.150	 0.148
UGC12613  	 54	23.772	    0.140	 0.478	14.923	 0.148
UGC12613  	 60	23.934	    0.162	 0.478	14.695	 0.148
UGC12613  	 66	24.052	    0.181	 0.478	14.500	 0.150
UGC12613  	 72	24.224	    0.212	 0.478	14.354	 0.157
UGC12613  	 78	24.358	    0.239	 0.478	14.234	 0.164
UGC12613  	 84	24.271	    0.221	 0.478	14.125	 0.171
UGC12613  	 90	24.471	    0.265	 0.478	14.000	 0.177
UGC12613  	 96	24.592	    0.297	 0.478	13.901	 0.184
UGC12613  	102	24.740	    0.340	 0.478	13.831	 0.193
UGC12613  	108	24.848	    0.376	 0.478	13.754	 0.201
UGC12613  	114	24.870	    0.383	 0.478	13.694	 0.209
UGC12613  	120	25.140	    0.491	 0.478	13.640	 0.218
UGC12613  	126	25.277	    0.557	 0.478	13.599	 0.228
UGC12613  	132	25.609	    0.757	 0.478	13.570	 0.239
UGC12613  	138	25.510	    0.691	 0.478	13.532	 0.251
UGC12613  	144	25.568	    0.729	 0.478	13.500	 0.264
UGC12613  	150	25.922	    1.010	 0.478	13.474	 0.277
UGC12613  	156	25.907	    0.996	 0.478	13.451	 0.291
UGC12613  	162	26.162	    1.260	 0.478	13.425	 0.306
UGC12613  	168	26.732	    2.130	 0.478	13.409	 0.323
UGC12613  	174	26.878	    2.436	 0.478	13.396	 0.340
UGC12613  	180	26.750	    2.164	 0.478	13.385	 0.358
UGC12613  	186	27.880	    6.132	 0.478	13.378	 0.376
